2025-11-28 10:31:57 | INFO | root | Training thubenchmark with tsception
2025-11-28 10:34:50 | INFO | root | Epoch: 9, Train Loss: 1.6459, Val Acc: 0.3536, Val Loss: 1.5248, Test Acc: 0.3726, Test Loss: 1.5463, Learning Rate: 0.010000
2025-11-28 10:35:10 | INFO | root | Epoch: 10, Train Loss: 1.5999, Val Acc: 0.4310, Val Loss: 1.3998, Test Acc: 0.4131, Test Loss: 1.4226, Learning Rate: 0.010000
2025-11-28 10:35:28 | INFO | root | Epoch: 11, Train Loss: 1.5167, Val Acc: 0.3631, Val Loss: 1.6431, Test Acc: 0.3905, Test Loss: 1.7192, Learning Rate: 0.010000
2025-11-28 10:35:45 | INFO | root | Epoch: 12, Train Loss: 1.5001, Val Acc: 0.3905, Val Loss: 1.5602, Test Acc: 0.4000, Test Loss: 1.5753, Learning Rate: 0.010000
2025-11-28 10:36:04 | INFO | root | Epoch: 13, Train Loss: 1.4616, Val Acc: 0.3536, Val Loss: 1.6851, Test Acc: 0.3476, Test Loss: 1.7892, Learning Rate: 0.010000
2025-11-28 10:36:22 | INFO | root | Epoch: 14, Train Loss: 1.4328, Val Acc: 0.4357, Val Loss: 1.3728, Test Acc: 0.4464, Test Loss: 1.3930, Learning Rate: 0.010000
2025-11-28 10:36:40 | INFO | root | Epoch: 15, Train Loss: 1.3661, Val Acc: 0.3976, Val Loss: 1.4823, Test Acc: 0.3821, Test Loss: 1.5037, Learning Rate: 0.010000
2025-11-28 10:36:59 | INFO | root | Epoch: 16, Train Loss: 1.3611, Val Acc: 0.4369, Val Loss: 1.4814, Test Acc: 0.4012, Test Loss: 1.4718, Learning Rate: 0.010000
2025-11-28 10:37:18 | INFO | root | Epoch: 17, Train Loss: 1.3631, Val Acc: 0.4905, Val Loss: 1.3166, Test Acc: 0.4690, Test Loss: 1.3639, Learning Rate: 0.010000
2025-11-28 10:37:36 | INFO | root | Epoch: 18, Train Loss: 1.3386, Val Acc: 0.5202, Val Loss: 1.2073, Test Acc: 0.5143, Test Loss: 1.2723, Learning Rate: 0.010000
2025-11-28 10:37:53 | INFO | root | Epoch: 19, Train Loss: 1.3303, Val Acc: 0.4476, Val Loss: 1.3968, Test Acc: 0.4167, Test Loss: 1.4669, Learning Rate: 0.010000
2025-11-28 10:38:11 | INFO | root | Epoch: 20, Train Loss: 1.2805, Val Acc: 0.5690, Val Loss: 1.1645, Test Acc: 0.5298, Test Loss: 1.1969, Learning Rate: 0.010000
2025-11-28 10:38:29 | INFO | root | Epoch: 21, Train Loss: 1.2449, Val Acc: 0.4583, Val Loss: 1.4221, Test Acc: 0.4595, Test Loss: 1.4550, Learning Rate: 0.010000
2025-11-28 10:38:49 | INFO | root | Epoch: 22, Train Loss: 1.2166, Val Acc: 0.3214, Val Loss: 2.1541, Test Acc: 0.3202, Test Loss: 2.0894, Learning Rate: 0.010000
2025-11-28 10:39:07 | INFO | root | Epoch: 23, Train Loss: 1.2122, Val Acc: 0.4798, Val Loss: 1.3315, Test Acc: 0.4821, Test Loss: 1.3576, Learning Rate: 0.010000
2025-11-28 10:39:33 | INFO | root | Epoch: 24, Train Loss: 1.2015, Val Acc: 0.4667, Val Loss: 1.3605, Test Acc: 0.4774, Test Loss: 1.3758, Learning Rate: 0.010000
2025-11-28 10:39:51 | INFO | root | Epoch: 25, Train Loss: 1.1832, Val Acc: 0.4929, Val Loss: 1.3254, Test Acc: 0.4905, Test Loss: 1.3406, Learning Rate: 0.010000
2025-11-28 10:40:11 | INFO | root | Epoch: 26, Train Loss: 1.1756, Val Acc: 0.5524, Val Loss: 1.1213, Test Acc: 0.5655, Test Loss: 1.1699, Learning Rate: 0.010000
2025-11-28 10:40:28 | INFO | root | Epoch: 27, Train Loss: 1.1245, Val Acc: 0.5274, Val Loss: 1.3160, Test Acc: 0.5262, Test Loss: 1.3107, Learning Rate: 0.010000
2025-11-28 10:40:47 | INFO | root | Epoch: 28, Train Loss: 1.1172, Val Acc: 0.4393, Val Loss: 1.5843, Test Acc: 0.4655, Test Loss: 1.5905, Learning Rate: 0.010000
2025-11-28 10:41:06 | INFO | root | Epoch: 29, Train Loss: 1.1088, Val Acc: 0.4833, Val Loss: 1.4902, Test Acc: 0.5226, Test Loss: 1.5079, Learning Rate: 0.010000
2025-11-28 10:41:25 | INFO | root | Epoch: 30, Train Loss: 1.0804, Val Acc: 0.4762, Val Loss: 1.5805, Test Acc: 0.4643, Test Loss: 1.6911, Learning Rate: 0.010000
2025-11-28 10:41:43 | INFO | root | Epoch: 31, Train Loss: 1.1301, Val Acc: 0.6036, Val Loss: 1.0494, Test Acc: 0.5917, Test Loss: 1.0811, Learning Rate: 0.010000
2025-11-28 10:42:00 | INFO | root | Epoch: 32, Train Loss: 1.0625, Val Acc: 0.5595, Val Loss: 1.1529, Test Acc: 0.5548, Test Loss: 1.2569, Learning Rate: 0.010000
2025-11-28 10:42:18 | INFO | root | Epoch: 33, Train Loss: 1.0457, Val Acc: 0.6190, Val Loss: 1.0173, Test Acc: 0.5929, Test Loss: 1.0848, Learning Rate: 0.010000
2025-11-28 10:42:35 | INFO | root | Epoch: 34, Train Loss: 1.0339, Val Acc: 0.5083, Val Loss: 1.2851, Test Acc: 0.5095, Test Loss: 1.3396, Learning Rate: 0.010000
2025-11-28 10:42:51 | INFO | root | Epoch: 35, Train Loss: 1.0382, Val Acc: 0.5726, Val Loss: 1.1005, Test Acc: 0.5702, Test Loss: 1.1803, Learning Rate: 0.010000
2025-11-28 10:43:09 | INFO | root | Epoch: 36, Train Loss: 1.0378, Val Acc: 0.5286, Val Loss: 1.4294, Test Acc: 0.5274, Test Loss: 1.5395, Learning Rate: 0.010000
2025-11-28 10:43:26 | INFO | root | Epoch: 37, Train Loss: 1.0377, Val Acc: 0.6167, Val Loss: 1.1017, Test Acc: 0.5976, Test Loss: 1.1185, Learning Rate: 0.010000
2025-11-28 10:43:45 | INFO | root | Epoch: 38, Train Loss: 0.9606, Val Acc: 0.5655, Val Loss: 1.2097, Test Acc: 0.5405, Test Loss: 1.2600, Learning Rate: 0.010000
2025-11-28 10:44:02 | INFO | root | Epoch: 39, Train Loss: 0.9375, Val Acc: 0.6119, Val Loss: 1.0051, Test Acc: 0.6429, Test Loss: 1.0961, Learning Rate: 0.010000
2025-11-28 10:44:19 | INFO | root | Epoch: 40, Train Loss: 1.0044, Val Acc: 0.6083, Val Loss: 1.0979, Test Acc: 0.6238, Test Loss: 1.1001, Learning Rate: 0.010000
2025-11-28 10:44:35 | INFO | root | Epoch: 41, Train Loss: 0.9788, Val Acc: 0.5274, Val Loss: 1.7241, Test Acc: 0.4690, Test Loss: 1.9465, Learning Rate: 0.010000
2025-11-28 10:44:53 | INFO | root | Epoch: 42, Train Loss: 0.9218, Val Acc: 0.6250, Val Loss: 1.1114, Test Acc: 0.5952, Test Loss: 1.1599, Learning Rate: 0.010000
2025-11-28 10:45:07 | INFO | root | Epoch: 43, Train Loss: 0.9386, Val Acc: 0.6393, Val Loss: 1.0102, Test Acc: 0.6321, Test Loss: 1.0671, Learning Rate: 0.010000
2025-11-28 10:45:20 | INFO | root | Epoch: 44, Train Loss: 0.9182, Val Acc: 0.6048, Val Loss: 1.1878, Test Acc: 0.6048, Test Loss: 1.2115, Learning Rate: 0.010000
2025-11-28 10:45:34 | INFO | root | Epoch: 45, Train Loss: 0.8917, Val Acc: 0.6369, Val Loss: 1.0254, Test Acc: 0.6226, Test Loss: 1.0481, Learning Rate: 0.010000
2025-11-28 10:45:47 | INFO | root | Epoch: 46, Train Loss: 0.8450, Val Acc: 0.5417, Val Loss: 1.5196, Test Acc: 0.5548, Test Loss: 1.5058, Learning Rate: 0.010000
2025-11-28 10:46:00 | INFO | root | Epoch: 47, Train Loss: 0.8597, Val Acc: 0.6321, Val Loss: 1.1228, Test Acc: 0.6155, Test Loss: 1.2303, Learning Rate: 0.010000
2025-11-28 10:46:14 | INFO | root | Epoch: 48, Train Loss: 0.8428, Val Acc: 0.5333, Val Loss: 1.5349, Test Acc: 0.5310, Test Loss: 1.6500, Learning Rate: 0.010000
2025-11-28 10:46:26 | INFO | root | Epoch: 49, Train Loss: 0.8521, Val Acc: 0.6405, Val Loss: 0.9951, Test Acc: 0.6500, Test Loss: 0.9579, Learning Rate: 0.010000
2025-11-28 10:46:39 | INFO | root | Epoch: 50, Train Loss: 0.8267, Val Acc: 0.6917, Val Loss: 0.9518, Test Acc: 0.7048, Test Loss: 0.9492, Learning Rate: 0.010000
2025-11-28 10:46:53 | INFO | root | Epoch: 51, Train Loss: 0.8131, Val Acc: 0.6774, Val Loss: 1.0446, Test Acc: 0.6917, Test Loss: 1.0855, Learning Rate: 0.010000
2025-11-28 10:47:06 | INFO | root | Epoch: 52, Train Loss: 0.8234, Val Acc: 0.5821, Val Loss: 1.4303, Test Acc: 0.5679, Test Loss: 1.5143, Learning Rate: 0.010000
2025-11-28 10:47:19 | INFO | root | Epoch: 53, Train Loss: 0.7981, Val Acc: 0.5583, Val Loss: 1.4654, Test Acc: 0.5714, Test Loss: 1.4367, Learning Rate: 0.010000
2025-11-28 10:47:33 | INFO | root | Epoch: 54, Train Loss: 0.7683, Val Acc: 0.6631, Val Loss: 1.1197, Test Acc: 0.6226, Test Loss: 1.2091, Learning Rate: 0.010000
2025-11-28 10:47:46 | INFO | root | Epoch: 55, Train Loss: 0.7997, Val Acc: 0.6036, Val Loss: 1.2670, Test Acc: 0.5857, Test Loss: 1.3110, Learning Rate: 0.010000
2025-11-28 10:48:00 | INFO | root | Epoch: 56, Train Loss: 0.7807, Val Acc: 0.6798, Val Loss: 1.0745, Test Acc: 0.6464, Test Loss: 1.1498, Learning Rate: 0.010000
2025-11-28 10:48:13 | INFO | root | Epoch: 57, Train Loss: 0.7605, Val Acc: 0.7024, Val Loss: 1.0188, Test Acc: 0.6798, Test Loss: 1.0601, Learning Rate: 0.010000
2025-11-28 10:48:28 | INFO | root | Epoch: 58, Train Loss: 0.7474, Val Acc: 0.6786, Val Loss: 0.9729, Test Acc: 0.6786, Test Loss: 0.9593, Learning Rate: 0.010000
2025-11-28 10:48:41 | INFO | root | Epoch: 59, Train Loss: 0.7451, Val Acc: 0.6810, Val Loss: 1.1745, Test Acc: 0.6679, Test Loss: 1.2560, Learning Rate: 0.010000
2025-11-28 10:48:54 | INFO | root | Epoch: 60, Train Loss: 0.7208, Val Acc: 0.6821, Val Loss: 1.0435, Test Acc: 0.6857, Test Loss: 1.0356, Learning Rate: 0.010000
2025-11-28 10:49:08 | INFO | root | Epoch: 61, Train Loss: 0.7134, Val Acc: 0.4702, Val Loss: 2.1242, Test Acc: 0.4464, Test Loss: 2.3766, Learning Rate: 0.005000
2025-11-28 10:49:21 | INFO | root | Epoch: 62, Train Loss: 0.6636, Val Acc: 0.7548, Val Loss: 0.8641, Test Acc: 0.7333, Test Loss: 0.8666, Learning Rate: 0.005000
2025-11-28 10:49:34 | INFO | root | Epoch: 63, Train Loss: 0.6165, Val Acc: 0.7714, Val Loss: 0.7596, Test Acc: 0.7464, Test Loss: 0.7962, Learning Rate: 0.005000
2025-11-28 10:49:46 | INFO | root | Epoch: 64, Train Loss: 0.6037, Val Acc: 0.7274, Val Loss: 0.8782, Test Acc: 0.7333, Test Loss: 0.8797, Learning Rate: 0.005000
2025-11-28 10:49:59 | INFO | root | Epoch: 65, Train Loss: 0.5896, Val Acc: 0.7643, Val Loss: 0.7918, Test Acc: 0.7643, Test Loss: 0.8256, Learning Rate: 0.005000
2025-11-28 10:50:12 | INFO | root | Epoch: 66, Train Loss: 0.5816, Val Acc: 0.7357, Val Loss: 0.9771, Test Acc: 0.7298, Test Loss: 0.9703, Learning Rate: 0.005000
2025-11-28 10:50:25 | INFO | root | Epoch: 67, Train Loss: 0.5776, Val Acc: 0.7786, Val Loss: 0.8693, Test Acc: 0.7452, Test Loss: 0.8444, Learning Rate: 0.005000
2025-11-28 10:50:38 | INFO | root | Epoch: 68, Train Loss: 0.5873, Val Acc: 0.7810, Val Loss: 0.8364, Test Acc: 0.7571, Test Loss: 0.8408, Learning Rate: 0.005000
2025-11-28 10:50:51 | INFO | root | Epoch: 69, Train Loss: 0.5527, Val Acc: 0.7536, Val Loss: 0.9031, Test Acc: 0.7405, Test Loss: 0.8667, Learning Rate: 0.005000
2025-11-28 10:51:05 | INFO | root | Epoch: 70, Train Loss: 0.5500, Val Acc: 0.7190, Val Loss: 1.0438, Test Acc: 0.7321, Test Loss: 0.9995, Learning Rate: 0.005000
2025-11-28 10:51:20 | INFO | root | Epoch: 71, Train Loss: 0.5402, Val Acc: 0.7548, Val Loss: 0.9802, Test Acc: 0.7333, Test Loss: 0.9572, Learning Rate: 0.005000
2025-11-28 10:51:34 | INFO | root | Epoch: 72, Train Loss: 0.5626, Val Acc: 0.7071, Val Loss: 1.0959, Test Acc: 0.6905, Test Loss: 1.1681, Learning Rate: 0.005000
2025-11-28 10:51:48 | INFO | root | Epoch: 73, Train Loss: 0.5564, Val Acc: 0.6905, Val Loss: 1.1414, Test Acc: 0.6810, Test Loss: 1.1499, Learning Rate: 0.005000
2025-11-28 10:52:01 | INFO | root | Epoch: 74, Train Loss: 0.5414, Val Acc: 0.6929, Val Loss: 1.2787, Test Acc: 0.6940, Test Loss: 1.2258, Learning Rate: 0.002500
2025-11-28 10:52:14 | INFO | root | Epoch: 75, Train Loss: 0.5062, Val Acc: 0.7762, Val Loss: 0.9158, Test Acc: 0.7452, Test Loss: 0.9116, Learning Rate: 0.002500
2025-11-28 10:52:27 | INFO | root | Epoch: 76, Train Loss: 0.4902, Val Acc: 0.7690, Val Loss: 0.9280, Test Acc: 0.7607, Test Loss: 0.9105, Learning Rate: 0.002500
2025-11-28 10:52:40 | INFO | root | Epoch: 77, Train Loss: 0.4775, Val Acc: 0.7690, Val Loss: 0.9394, Test Acc: 0.7583, Test Loss: 0.9577, Learning Rate: 0.002500
2025-11-28 10:52:55 | INFO | root | Epoch: 78, Train Loss: 0.4666, Val Acc: 0.7655, Val Loss: 1.0145, Test Acc: 0.7381, Test Loss: 1.0634, Learning Rate: 0.002500
2025-11-28 10:53:09 | INFO | root | Epoch: 79, Train Loss: 0.4750, Val Acc: 0.7774, Val Loss: 0.9099, Test Acc: 0.7560, Test Loss: 0.9254, Learning Rate: 0.002500
2025-11-28 10:53:23 | INFO | root | Epoch: 80, Train Loss: 0.4643, Val Acc: 0.7655, Val Loss: 0.9699, Test Acc: 0.7452, Test Loss: 1.0210, Learning Rate: 0.002500
2025-11-28 10:53:37 | INFO | root | Epoch: 81, Train Loss: 0.4595, Val Acc: 0.7690, Val Loss: 0.9526, Test Acc: 0.7571, Test Loss: 0.9722, Learning Rate: 0.002500
2025-11-28 10:53:51 | INFO | root | Epoch: 82, Train Loss: 0.4402, Val Acc: 0.7655, Val Loss: 1.0144, Test Acc: 0.7571, Test Loss: 0.9889, Learning Rate: 0.002500
2025-11-28 10:54:05 | INFO | root | Epoch: 83, Train Loss: 0.4528, Val Acc: 0.7631, Val Loss: 0.9999, Test Acc: 0.7524, Test Loss: 1.0353, Learning Rate: 0.002500
2025-11-28 10:54:05 | INFO | root | Early stopping at epoch 83 (no improvement in 20 epochs). Best Val Loss: 0.7596
2025-11-28 10:54:05 | INFO | root | Test Acc: 0.7464, Test Loss: 0.7962
2025-11-28 10:54:05 | INFO | root | Acc: 0.7464±0.0000, Loss: 0.7962±0.0000
