2025-11-27 22:24:57 | INFO | root | Training thubenchmark with tsception
2025-11-27 22:35:40 | INFO | root | Epoch: 20, Train Loss: 1.5552, Val Acc: 0.6214, Val Loss: 1.3295, Test Acc: 0.5833, Test Loss: 1.3600, Learning Rate: 0.001000
2025-11-27 22:36:34 | INFO | root | Epoch: 21, Train Loss: 1.5322, Val Acc: 0.5643, Val Loss: 1.3368, Test Acc: 0.5321, Test Loss: 1.3622, Learning Rate: 0.001000
2025-11-27 22:37:40 | INFO | root | Epoch: 22, Train Loss: 1.4971, Val Acc: 0.5940, Val Loss: 1.2910, Test Acc: 0.5726, Test Loss: 1.3242, Learning Rate: 0.001000
2025-11-27 22:38:33 | INFO | root | Epoch: 23, Train Loss: 1.4531, Val Acc: 0.5964, Val Loss: 1.2694, Test Acc: 0.5714, Test Loss: 1.3111, Learning Rate: 0.001000
2025-11-27 22:39:30 | INFO | root | Epoch: 24, Train Loss: 1.4529, Val Acc: 0.5595, Val Loss: 1.2659, Test Acc: 0.5655, Test Loss: 1.2888, Learning Rate: 0.001000
2025-11-27 22:40:16 | INFO | root | Epoch: 25, Train Loss: 1.4246, Val Acc: 0.5857, Val Loss: 1.2393, Test Acc: 0.5929, Test Loss: 1.2920, Learning Rate: 0.001000
2025-11-27 22:40:47 | INFO | root | Epoch: 26, Train Loss: 1.3957, Val Acc: 0.6179, Val Loss: 1.1999, Test Acc: 0.5857, Test Loss: 1.2464, Learning Rate: 0.001000
2025-11-27 22:41:12 | INFO | root | Epoch: 27, Train Loss: 1.3826, Val Acc: 0.5857, Val Loss: 1.2253, Test Acc: 0.5500, Test Loss: 1.2523, Learning Rate: 0.001000
2025-11-27 22:41:32 | INFO | root | Epoch: 28, Train Loss: 1.3487, Val Acc: 0.5929, Val Loss: 1.1975, Test Acc: 0.5643, Test Loss: 1.2299, Learning Rate: 0.001000
2025-11-27 22:41:52 | INFO | root | Epoch: 29, Train Loss: 1.3175, Val Acc: 0.5714, Val Loss: 1.1723, Test Acc: 0.5881, Test Loss: 1.1926, Learning Rate: 0.001000
2025-11-27 22:42:11 | INFO | root | Epoch: 30, Train Loss: 1.2866, Val Acc: 0.6036, Val Loss: 1.1631, Test Acc: 0.5857, Test Loss: 1.1864, Learning Rate: 0.001000
2025-11-27 22:42:28 | INFO | root | Epoch: 31, Train Loss: 1.2867, Val Acc: 0.6321, Val Loss: 1.1176, Test Acc: 0.6345, Test Loss: 1.1440, Learning Rate: 0.001000
2025-11-27 22:42:51 | INFO | root | Epoch: 32, Train Loss: 1.2558, Val Acc: 0.6429, Val Loss: 1.1092, Test Acc: 0.6036, Test Loss: 1.1469, Learning Rate: 0.001000
2025-11-27 22:43:14 | INFO | root | Epoch: 33, Train Loss: 1.2716, Val Acc: 0.5690, Val Loss: 1.1916, Test Acc: 0.5512, Test Loss: 1.1897, Learning Rate: 0.001000
2025-11-27 22:43:33 | INFO | root | Epoch: 34, Train Loss: 1.2249, Val Acc: 0.5726, Val Loss: 1.1597, Test Acc: 0.5595, Test Loss: 1.1671, Learning Rate: 0.001000
2025-11-27 22:43:53 | INFO | root | Epoch: 35, Train Loss: 1.1899, Val Acc: 0.6500, Val Loss: 1.0604, Test Acc: 0.6036, Test Loss: 1.0752, Learning Rate: 0.001000
2025-11-27 22:44:19 | INFO | root | Epoch: 36, Train Loss: 1.1732, Val Acc: 0.6083, Val Loss: 1.0881, Test Acc: 0.6131, Test Loss: 1.0907, Learning Rate: 0.001000
2025-11-27 22:44:40 | INFO | root | Epoch: 37, Train Loss: 1.1679, Val Acc: 0.6357, Val Loss: 1.0792, Test Acc: 0.6119, Test Loss: 1.1057, Learning Rate: 0.001000
2025-11-27 22:44:59 | INFO | root | Epoch: 38, Train Loss: 1.1351, Val Acc: 0.5917, Val Loss: 1.1439, Test Acc: 0.5869, Test Loss: 1.1585, Learning Rate: 0.001000
2025-11-27 22:45:20 | INFO | root | Epoch: 39, Train Loss: 1.1106, Val Acc: 0.5560, Val Loss: 1.1214, Test Acc: 0.5321, Test Loss: 1.1369, Learning Rate: 0.001000
2025-11-27 22:45:38 | INFO | root | Epoch: 40, Train Loss: 1.1236, Val Acc: 0.6226, Val Loss: 1.0734, Test Acc: 0.6024, Test Loss: 1.0770, Learning Rate: 0.001000
2025-11-27 22:45:58 | INFO | root | Epoch: 41, Train Loss: 1.1105, Val Acc: 0.6107, Val Loss: 1.1467, Test Acc: 0.5595, Test Loss: 1.1675, Learning Rate: 0.001000
2025-11-27 22:46:16 | INFO | root | Epoch: 42, Train Loss: 1.0686, Val Acc: 0.5869, Val Loss: 1.0833, Test Acc: 0.5881, Test Loss: 1.0862, Learning Rate: 0.001000
2025-11-27 22:46:37 | INFO | root | Epoch: 43, Train Loss: 1.0658, Val Acc: 0.6214, Val Loss: 1.1101, Test Acc: 0.5702, Test Loss: 1.1575, Learning Rate: 0.001000
2025-11-27 22:46:55 | INFO | root | Epoch: 44, Train Loss: 1.0346, Val Acc: 0.6071, Val Loss: 1.0379, Test Acc: 0.6036, Test Loss: 1.0524, Learning Rate: 0.001000
2025-11-27 22:47:13 | INFO | root | Epoch: 45, Train Loss: 1.0234, Val Acc: 0.6357, Val Loss: 1.0117, Test Acc: 0.6298, Test Loss: 0.9890, Learning Rate: 0.001000
2025-11-27 22:47:34 | INFO | root | Epoch: 46, Train Loss: 1.0220, Val Acc: 0.6357, Val Loss: 1.0121, Test Acc: 0.6179, Test Loss: 1.0130, Learning Rate: 0.001000
2025-11-27 22:48:00 | INFO | root | Epoch: 47, Train Loss: 0.9999, Val Acc: 0.6274, Val Loss: 1.0342, Test Acc: 0.6131, Test Loss: 1.0264, Learning Rate: 0.001000
2025-11-27 22:48:23 | INFO | root | Epoch: 48, Train Loss: 1.0146, Val Acc: 0.6357, Val Loss: 1.0472, Test Acc: 0.6250, Test Loss: 1.0547, Learning Rate: 0.001000
2025-11-27 22:48:45 | INFO | root | Epoch: 49, Train Loss: 1.0093, Val Acc: 0.6655, Val Loss: 1.0048, Test Acc: 0.6262, Test Loss: 1.0199, Learning Rate: 0.001000
2025-11-27 22:49:08 | INFO | root | Epoch: 50, Train Loss: 0.9840, Val Acc: 0.6357, Val Loss: 1.0187, Test Acc: 0.6131, Test Loss: 0.9997, Learning Rate: 0.001000
2025-11-27 22:49:29 | INFO | root | Epoch: 51, Train Loss: 0.9586, Val Acc: 0.6167, Val Loss: 1.0208, Test Acc: 0.6250, Test Loss: 1.0154, Learning Rate: 0.001000
2025-11-27 22:49:52 | INFO | root | Epoch: 52, Train Loss: 0.9593, Val Acc: 0.6190, Val Loss: 1.0149, Test Acc: 0.6107, Test Loss: 1.0408, Learning Rate: 0.001000
2025-11-27 22:50:15 | INFO | root | Epoch: 53, Train Loss: 0.9645, Val Acc: 0.6476, Val Loss: 1.0099, Test Acc: 0.6262, Test Loss: 1.0257, Learning Rate: 0.001000
2025-11-27 22:50:35 | INFO | root | Epoch: 54, Train Loss: 0.9366, Val Acc: 0.6452, Val Loss: 0.9988, Test Acc: 0.6107, Test Loss: 1.0077, Learning Rate: 0.001000
2025-11-27 22:50:55 | INFO | root | Epoch: 55, Train Loss: 0.9230, Val Acc: 0.6179, Val Loss: 1.0684, Test Acc: 0.6167, Test Loss: 1.1057, Learning Rate: 0.001000
2025-11-27 22:51:16 | INFO | root | Epoch: 56, Train Loss: 0.9367, Val Acc: 0.6595, Val Loss: 1.0164, Test Acc: 0.6369, Test Loss: 1.0076, Learning Rate: 0.001000
2025-11-27 22:51:34 | INFO | root | Epoch: 57, Train Loss: 0.9225, Val Acc: 0.5798, Val Loss: 1.2276, Test Acc: 0.5560, Test Loss: 1.2492, Learning Rate: 0.001000
2025-11-27 22:51:56 | INFO | root | Epoch: 58, Train Loss: 0.9005, Val Acc: 0.6381, Val Loss: 1.0040, Test Acc: 0.6202, Test Loss: 0.9994, Learning Rate: 0.001000
2025-11-27 22:52:19 | INFO | root | Epoch: 59, Train Loss: 0.9096, Val Acc: 0.5893, Val Loss: 1.2319, Test Acc: 0.5821, Test Loss: 1.2664, Learning Rate: 0.001000
2025-11-27 22:52:43 | INFO | root | Epoch: 60, Train Loss: 0.8735, Val Acc: 0.6393, Val Loss: 1.0228, Test Acc: 0.6464, Test Loss: 0.9866, Learning Rate: 0.001000
2025-11-27 22:53:07 | INFO | root | Epoch: 61, Train Loss: 0.8809, Val Acc: 0.6214, Val Loss: 1.0689, Test Acc: 0.6060, Test Loss: 1.1249, Learning Rate: 0.001000
2025-11-27 22:53:31 | INFO | root | Epoch: 62, Train Loss: 0.8781, Val Acc: 0.5988, Val Loss: 1.1816, Test Acc: 0.5702, Test Loss: 1.2180, Learning Rate: 0.001000
2025-11-27 22:53:51 | INFO | root | Epoch: 63, Train Loss: 0.8624, Val Acc: 0.6357, Val Loss: 1.0351, Test Acc: 0.6321, Test Loss: 1.0410, Learning Rate: 0.001000
2025-11-27 22:54:12 | INFO | root | Epoch: 64, Train Loss: 0.8501, Val Acc: 0.6167, Val Loss: 1.0692, Test Acc: 0.6071, Test Loss: 1.1246, Learning Rate: 0.001000
2025-11-27 22:54:39 | INFO | root | Epoch: 65, Train Loss: 0.8380, Val Acc: 0.6488, Val Loss: 1.0478, Test Acc: 0.6119, Test Loss: 1.1138, Learning Rate: 0.000500
2025-11-27 22:56:24 | INFO | root | Epoch: 66, Train Loss: 0.7920, Val Acc: 0.6500, Val Loss: 0.9742, Test Acc: 0.6345, Test Loss: 1.0134, Learning Rate: 0.000500
2025-11-27 22:58:14 | INFO | root | Epoch: 67, Train Loss: 0.7897, Val Acc: 0.6429, Val Loss: 1.0238, Test Acc: 0.6262, Test Loss: 1.0841, Learning Rate: 0.000500
2025-11-27 23:00:02 | INFO | root | Epoch: 68, Train Loss: 0.7736, Val Acc: 0.6310, Val Loss: 1.0339, Test Acc: 0.6131, Test Loss: 1.0645, Learning Rate: 0.000500
2025-11-27 23:01:56 | INFO | root | Epoch: 69, Train Loss: 0.7790, Val Acc: 0.6452, Val Loss: 1.0476, Test Acc: 0.6250, Test Loss: 1.1054, Learning Rate: 0.000500
2025-11-27 23:02:22 | INFO | root | Epoch: 70, Train Loss: 0.7608, Val Acc: 0.6333, Val Loss: 1.0665, Test Acc: 0.6214, Test Loss: 1.1155, Learning Rate: 0.000500
2025-11-27 23:03:39 | INFO | root | Epoch: 71, Train Loss: 0.7681, Val Acc: 0.6333, Val Loss: 1.0335, Test Acc: 0.6083, Test Loss: 1.0544, Learning Rate: 0.000500
2025-11-27 23:04:56 | INFO | root | Epoch: 72, Train Loss: 0.7619, Val Acc: 0.6286, Val Loss: 1.0666, Test Acc: 0.6214, Test Loss: 1.0686, Learning Rate: 0.000500
2025-11-27 23:07:10 | INFO | root | Epoch: 73, Train Loss: 0.7691, Val Acc: 0.6488, Val Loss: 1.0166, Test Acc: 0.6274, Test Loss: 1.0734, Learning Rate: 0.000500
2025-11-27 23:08:29 | INFO | root | Epoch: 74, Train Loss: 0.7544, Val Acc: 0.6226, Val Loss: 1.0745, Test Acc: 0.5952, Test Loss: 1.0853, Learning Rate: 0.000500
2025-11-27 23:09:18 | INFO | root | Epoch: 75, Train Loss: 0.7415, Val Acc: 0.6298, Val Loss: 1.0494, Test Acc: 0.6202, Test Loss: 1.0893, Learning Rate: 0.000500
2025-11-27 23:09:34 | INFO | root | Epoch: 76, Train Loss: 0.7550, Val Acc: 0.6167, Val Loss: 1.0551, Test Acc: 0.6333, Test Loss: 1.0443, Learning Rate: 0.000500
2025-11-27 23:09:55 | INFO | root | Epoch: 77, Train Loss: 0.7574, Val Acc: 0.6333, Val Loss: 1.0479, Test Acc: 0.6214, Test Loss: 1.0840, Learning Rate: 0.000250
2025-11-27 23:10:16 | INFO | root | Epoch: 78, Train Loss: 0.7097, Val Acc: 0.6417, Val Loss: 1.0447, Test Acc: 0.6202, Test Loss: 1.0802, Learning Rate: 0.000250
2025-11-27 23:10:36 | INFO | root | Epoch: 79, Train Loss: 0.7194, Val Acc: 0.6464, Val Loss: 1.0193, Test Acc: 0.6167, Test Loss: 1.0531, Learning Rate: 0.000250
2025-11-27 23:11:00 | INFO | root | Epoch: 80, Train Loss: 0.7106, Val Acc: 0.6369, Val Loss: 1.0482, Test Acc: 0.6143, Test Loss: 1.0890, Learning Rate: 0.000250
2025-11-27 23:11:21 | INFO | root | Epoch: 81, Train Loss: 0.7011, Val Acc: 0.6321, Val Loss: 1.0706, Test Acc: 0.6155, Test Loss: 1.0650, Learning Rate: 0.000250
2025-11-27 23:11:42 | INFO | root | Epoch: 82, Train Loss: 0.6999, Val Acc: 0.6393, Val Loss: 1.0432, Test Acc: 0.6321, Test Loss: 1.0777, Learning Rate: 0.000250
2025-11-27 23:12:02 | INFO | root | Epoch: 83, Train Loss: 0.6825, Val Acc: 0.6345, Val Loss: 1.0626, Test Acc: 0.6155, Test Loss: 1.1050, Learning Rate: 0.000250
2025-11-27 23:12:19 | INFO | root | Epoch: 84, Train Loss: 0.6927, Val Acc: 0.6417, Val Loss: 1.0510, Test Acc: 0.6286, Test Loss: 1.0668, Learning Rate: 0.000250
2025-11-27 23:12:40 | INFO | root | Epoch: 85, Train Loss: 0.6839, Val Acc: 0.6417, Val Loss: 1.0643, Test Acc: 0.6143, Test Loss: 1.0958, Learning Rate: 0.000250
2025-11-27 23:13:00 | INFO | root | Epoch: 86, Train Loss: 0.6822, Val Acc: 0.6167, Val Loss: 1.0732, Test Acc: 0.6310, Test Loss: 1.1121, Learning Rate: 0.000250
2025-11-27 23:13:00 | INFO | root | Early stopping at epoch 86 (no improvement in 20 epochs). Best Val Loss: 0.9742
2025-11-27 23:13:02 | INFO | root | Test Acc: 0.6345, Test Loss: 1.0134
2025-11-27 23:13:02 | INFO | root | Acc: 0.6345±0.0000, Loss: 1.0134±0.0000
