2026-01-07 12:52:03 | INFO | root | Purifying autoattack on seediv with eegnet
2026-01-07 13:24:01 | INFO | root | End purification for resolution 512*512, loss=0.05507279559969902, iterations=512
2026-01-07 13:24:05 | INFO | root | End purification for resolution 1024*1024, loss=0.07227034121751785, iterations=1024
2026-01-07 13:24:05 | INFO | root | Training time: 8.528005838394165, loss: 0.07227034121751785, params_num: 51838
2026-01-07 13:24:06 | INFO | root | Purified data 193, shape: torch.Size([1, 62, 1000]), mse:0.08699938654899597, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:24:06 | INFO | root | 
2026-01-07 13:24:06 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:24:07 | INFO | root | End purification for resolution 128*128, loss=0.016461096704006195, iterations=256
2026-01-07 13:24:08 | INFO | root | End purification for resolution 256*256, loss=0.024217862635850906, iterations=256
2026-01-07 13:24:10 | INFO | root | End purification for resolution 512*512, loss=0.056560736149549484, iterations=512
2026-01-07 13:24:14 | INFO | root | End purification for resolution 1024*1024, loss=0.07035088539123535, iterations=1024
2026-01-07 13:24:14 | INFO | root | Training time: 8.625842332839966, loss: 0.07035088539123535, params_num: 51838
2026-01-07 13:24:14 | INFO | root | Purified data 194, shape: torch.Size([1, 62, 1000]), mse:0.08604246377944946, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:24:14 | INFO | root | 
2026-01-07 13:24:15 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:24:16 | INFO | root | End purification for resolution 128*128, loss=0.013523979112505913, iterations=256
2026-01-07 13:24:17 | INFO | root | End purification for resolution 256*256, loss=0.014964448288083076, iterations=256
2026-01-07 13:24:19 | INFO | root | End purification for resolution 512*512, loss=0.034275639802217484, iterations=512
2026-01-07 13:24:23 | INFO | root | End purification for resolution 1024*1024, loss=0.04616212472319603, iterations=1024
2026-01-07 13:24:23 | INFO | root | Training time: 8.481122493743896, loss: 0.04616212472319603, params_num: 51838
2026-01-07 13:24:23 | INFO | root | Purified data 195, shape: torch.Size([1, 62, 1000]), mse:0.05569153279066086, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:24:23 | INFO | root | 
2026-01-07 13:24:24 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:24:25 | INFO | root | End purification for resolution 128*128, loss=0.013455400243401527, iterations=256
2026-01-07 13:24:26 | INFO | root | End purification for resolution 256*256, loss=0.025615282356739044, iterations=256
2026-01-07 13:24:28 | INFO | root | End purification for resolution 512*512, loss=0.09284767508506775, iterations=512
2026-01-07 13:24:32 | INFO | root | End purification for resolution 1024*1024, loss=0.12212193012237549, iterations=1024
2026-01-07 13:24:32 | INFO | root | Training time: 8.778684377670288, loss: 0.12212193012237549, params_num: 51838
2026-01-07 13:24:32 | INFO | root | Purified data 196, shape: torch.Size([1, 62, 1000]), mse:0.1504681557416916, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:24:32 | INFO | root | 
2026-01-07 13:24:33 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:24:34 | INFO | root | End purification for resolution 128*128, loss=0.012537050060927868, iterations=256
2026-01-07 13:24:35 | INFO | root | End purification for resolution 256*256, loss=0.017914315685629845, iterations=256
2026-01-07 13:24:38 | INFO | root | End purification for resolution 512*512, loss=0.04301838576793671, iterations=512
2026-01-07 13:24:43 | INFO | root | End purification for resolution 1024*1024, loss=0.05334078148007393, iterations=1024
2026-01-07 13:24:43 | INFO | root | Training time: 10.04203486442566, loss: 0.05334078148007393, params_num: 51838
2026-01-07 13:24:43 | INFO | root | Purified data 197, shape: torch.Size([1, 62, 1000]), mse:0.06354539096355438, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:24:43 | INFO | root | 
2026-01-07 13:24:43 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:24:44 | INFO | root | End purification for resolution 128*128, loss=0.011684239841997623, iterations=256
2026-01-07 13:24:46 | INFO | root | End purification for resolution 256*256, loss=0.020993202924728394, iterations=256
2026-01-07 13:24:48 | INFO | root | End purification for resolution 512*512, loss=0.05561435967683792, iterations=512
2026-01-07 13:24:53 | INFO | root | End purification for resolution 1024*1024, loss=0.07419276237487793, iterations=1024
2026-01-07 13:24:53 | INFO | root | Training time: 9.99894118309021, loss: 0.07419276237487793, params_num: 51838
2026-01-07 13:24:54 | INFO | root | Purified data 198, shape: torch.Size([1, 62, 1000]), mse:0.09080791473388672, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:24:54 | INFO | root | 
2026-01-07 13:24:54 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:24:55 | INFO | root | End purification for resolution 128*128, loss=0.017117230221629143, iterations=256
2026-01-07 13:24:57 | INFO | root | End purification for resolution 256*256, loss=0.02446911670267582, iterations=256
2026-01-07 13:24:59 | INFO | root | End purification for resolution 512*512, loss=0.05090557411313057, iterations=512
2026-01-07 13:25:04 | INFO | root | End purification for resolution 1024*1024, loss=0.06093917787075043, iterations=1024
2026-01-07 13:25:04 | INFO | root | Training time: 9.955886363983154, loss: 0.06093917787075043, params_num: 51838
2026-01-07 13:25:04 | INFO | root | Purified data 199, shape: torch.Size([1, 62, 1000]), mse:0.07462000101804733, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:25:04 | INFO | root | 
2026-01-07 13:25:05 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:25:06 | INFO | root | End purification for resolution 128*128, loss=0.012139844708144665, iterations=256
2026-01-07 13:25:07 | INFO | root | End purification for resolution 256*256, loss=0.0178595669567585, iterations=256
2026-01-07 13:25:09 | INFO | root | End purification for resolution 512*512, loss=0.046803221106529236, iterations=512
2026-01-07 13:25:15 | INFO | root | End purification for resolution 1024*1024, loss=0.05946119502186775, iterations=1024
2026-01-07 13:25:15 | INFO | root | Training time: 9.973270654678345, loss: 0.05946119502186775, params_num: 51838
2026-01-07 13:25:15 | INFO | root | Purified data 200, shape: torch.Size([1, 62, 1000]), mse:0.07261594384908676, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:25:15 | INFO | root | 
2026-01-07 13:25:15 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:25:16 | INFO | root | End purification for resolution 128*128, loss=0.015916625037789345, iterations=256
2026-01-07 13:25:17 | INFO | root | End purification for resolution 256*256, loss=0.02216392569243908, iterations=256
2026-01-07 13:25:19 | INFO | root | End purification for resolution 512*512, loss=0.05239397659897804, iterations=512
2026-01-07 13:25:24 | INFO | root | End purification for resolution 1024*1024, loss=0.0678006038069725, iterations=1024
2026-01-07 13:25:24 | INFO | root | Training time: 9.473572731018066, loss: 0.0678006038069725, params_num: 51838
2026-01-07 13:25:26 | INFO | root | Purified data 201, shape: torch.Size([1, 62, 1000]), mse:0.08205312490463257, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:25:26 | INFO | root | 
2026-01-07 13:25:26 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:25:27 | INFO | root | End purification for resolution 128*128, loss=0.011880899779498577, iterations=256
2026-01-07 13:25:29 | INFO | root | End purification for resolution 256*256, loss=0.02598172426223755, iterations=256
2026-01-07 13:25:31 | INFO | root | End purification for resolution 512*512, loss=0.07702167332172394, iterations=512
2026-01-07 13:25:36 | INFO | root | End purification for resolution 1024*1024, loss=0.09981835633516312, iterations=1024
2026-01-07 13:25:36 | INFO | root | Training time: 10.049880504608154, loss: 0.09981835633516312, params_num: 51838
2026-01-07 13:25:36 | INFO | root | Purified data 202, shape: torch.Size([1, 62, 1000]), mse:0.1214025542140007, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:25:36 | INFO | root | 
2026-01-07 13:25:37 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:25:38 | INFO | root | End purification for resolution 128*128, loss=0.01219300925731659, iterations=256
2026-01-07 13:25:39 | INFO | root | End purification for resolution 256*256, loss=0.02307848632335663, iterations=256
2026-01-07 13:25:41 | INFO | root | End purification for resolution 512*512, loss=0.07239679247140884, iterations=512
2026-01-07 13:25:46 | INFO | root | End purification for resolution 1024*1024, loss=0.09427238255739212, iterations=1024
2026-01-07 13:25:46 | INFO | root | Training time: 9.386252164840698, loss: 0.09427238255739212, params_num: 51838
2026-01-07 13:25:46 | INFO | root | Purified data 203, shape: torch.Size([1, 62, 1000]), mse:0.11629378795623779, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:25:46 | INFO | root | 
2026-01-07 13:25:47 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:25:47 | INFO | root | End purification for resolution 128*128, loss=0.011911529116332531, iterations=256
2026-01-07 13:25:49 | INFO | root | End purification for resolution 256*256, loss=0.021083323284983635, iterations=256
2026-01-07 13:25:51 | INFO | root | End purification for resolution 512*512, loss=0.05712539702653885, iterations=512
2026-01-07 13:25:56 | INFO | root | End purification for resolution 1024*1024, loss=0.07012147456407547, iterations=1024
2026-01-07 13:25:56 | INFO | root | Training time: 8.960062980651855, loss: 0.07012147456407547, params_num: 51838
2026-01-07 13:25:56 | INFO | root | Purified data 204, shape: torch.Size([1, 62, 1000]), mse:0.08438950031995773, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:25:56 | INFO | root | 
2026-01-07 13:25:56 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:25:57 | INFO | root | End purification for resolution 128*128, loss=0.014191132970154285, iterations=256
2026-01-07 13:25:58 | INFO | root | End purification for resolution 256*256, loss=0.02465614303946495, iterations=256
2026-01-07 13:26:01 | INFO | root | End purification for resolution 512*512, loss=0.061357662081718445, iterations=512
2026-01-07 13:26:06 | INFO | root | End purification for resolution 1024*1024, loss=0.07752246409654617, iterations=1024
2026-01-07 13:26:06 | INFO | root | Training time: 10.119499444961548, loss: 0.07752246409654617, params_num: 51838
2026-01-07 13:26:06 | INFO | root | Purified data 205, shape: torch.Size([1, 62, 1000]), mse:0.09382598847150803, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:26:06 | INFO | root | 
2026-01-07 13:26:06 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:26:08 | INFO | root | End purification for resolution 128*128, loss=0.011642376892268658, iterations=256
2026-01-07 13:26:09 | INFO | root | End purification for resolution 256*256, loss=0.021795181557536125, iterations=256
2026-01-07 13:26:11 | INFO | root | End purification for resolution 512*512, loss=0.05490679293870926, iterations=512
2026-01-07 13:26:17 | INFO | root | End purification for resolution 1024*1024, loss=0.06776205450296402, iterations=1024
2026-01-07 13:26:17 | INFO | root | Training time: 10.135832786560059, loss: 0.06776205450296402, params_num: 51838
2026-01-07 13:26:18 | INFO | root | Purified data 206, shape: torch.Size([1, 62, 1000]), mse:0.08187683671712875, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:26:18 | INFO | root | 
2026-01-07 13:26:19 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:26:20 | INFO | root | End purification for resolution 128*128, loss=0.013657128438353539, iterations=256
2026-01-07 13:26:21 | INFO | root | End purification for resolution 256*256, loss=0.027145348489284515, iterations=256
2026-01-07 13:26:23 | INFO | root | End purification for resolution 512*512, loss=0.08655884861946106, iterations=512
2026-01-07 13:26:27 | INFO | root | End purification for resolution 1024*1024, loss=0.11476409435272217, iterations=1024
2026-01-07 13:26:27 | INFO | root | Training time: 8.270394802093506, loss: 0.11476409435272217, params_num: 51838
2026-01-07 13:26:28 | INFO | root | Purified data 207, shape: torch.Size([1, 62, 1000]), mse:0.14126501977443695, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:26:28 | INFO | root | 
2026-01-07 13:26:28 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:26:29 | INFO | root | End purification for resolution 128*128, loss=0.013563021086156368, iterations=256
2026-01-07 13:26:30 | INFO | root | End purification for resolution 256*256, loss=0.02724415622651577, iterations=256
2026-01-07 13:26:32 | INFO | root | End purification for resolution 512*512, loss=0.0811983272433281, iterations=512
2026-01-07 13:26:37 | INFO | root | End purification for resolution 1024*1024, loss=0.10432165861129761, iterations=1024
2026-01-07 13:26:37 | INFO | root | Training time: 8.665608167648315, loss: 0.10432165861129761, params_num: 51838
2026-01-07 13:26:37 | INFO | root | Purified data 208, shape: torch.Size([1, 62, 1000]), mse:0.1280526965856552, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:26:37 | INFO | root | 
2026-01-07 13:26:37 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:26:38 | INFO | root | End purification for resolution 128*128, loss=0.012080742046236992, iterations=256
2026-01-07 13:26:40 | INFO | root | End purification for resolution 256*256, loss=0.023481667041778564, iterations=256
2026-01-07 13:26:42 | INFO | root | End purification for resolution 512*512, loss=0.069412961602211, iterations=512
2026-01-07 13:26:47 | INFO | root | End purification for resolution 1024*1024, loss=0.09307602047920227, iterations=1024
2026-01-07 13:26:47 | INFO | root | Training time: 9.861862659454346, loss: 0.09307602047920227, params_num: 51838
2026-01-07 13:26:47 | INFO | root | Purified data 209, shape: torch.Size([1, 62, 1000]), mse:0.1140500083565712, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:26:47 | INFO | root | 
2026-01-07 13:26:47 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:26:48 | INFO | root | End purification for resolution 128*128, loss=0.016270631924271584, iterations=256
2026-01-07 13:26:50 | INFO | root | End purification for resolution 256*256, loss=0.026034921407699585, iterations=256
2026-01-07 13:26:53 | INFO | root | End purification for resolution 512*512, loss=0.06885094195604324, iterations=512
2026-01-07 13:26:58 | INFO | root | End purification for resolution 1024*1024, loss=0.08860845863819122, iterations=1024
2026-01-07 13:26:58 | INFO | root | Training time: 10.415493249893188, loss: 0.08860845863819122, params_num: 51838
2026-01-07 13:26:58 | INFO | root | Purified data 210, shape: torch.Size([1, 62, 1000]), mse:0.10813645273447037, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:26:58 | INFO | root | 
2026-01-07 13:26:58 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:26:59 | INFO | root | End purification for resolution 128*128, loss=0.01176486536860466, iterations=256
2026-01-07 13:27:00 | INFO | root | End purification for resolution 256*256, loss=0.024468449875712395, iterations=256
2026-01-07 13:27:03 | INFO | root | End purification for resolution 512*512, loss=0.06885185837745667, iterations=512
2026-01-07 13:27:08 | INFO | root | End purification for resolution 1024*1024, loss=0.08414258807897568, iterations=1024
2026-01-07 13:27:08 | INFO | root | Training time: 9.999285697937012, loss: 0.08414258807897568, params_num: 51838
2026-01-07 13:27:08 | INFO | root | Purified data 211, shape: torch.Size([1, 62, 1000]), mse:0.1017644852399826, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:27:08 | INFO | root | 
2026-01-07 13:27:08 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:27:09 | INFO | root | End purification for resolution 128*128, loss=0.012993965297937393, iterations=256
2026-01-07 13:27:11 | INFO | root | End purification for resolution 256*256, loss=0.03272455558180809, iterations=256
2026-01-07 13:27:13 | INFO | root | End purification for resolution 512*512, loss=0.09361851215362549, iterations=512
2026-01-07 13:27:18 | INFO | root | End purification for resolution 1024*1024, loss=0.1171281635761261, iterations=1024
2026-01-07 13:27:18 | INFO | root | Training time: 10.008017778396606, loss: 0.1171281635761261, params_num: 51838
2026-01-07 13:27:18 | INFO | root | Purified data 212, shape: torch.Size([1, 62, 1000]), mse:0.14543718099594116, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:27:18 | INFO | root | 
2026-01-07 13:27:18 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:27:20 | INFO | root | End purification for resolution 128*128, loss=0.011459652334451675, iterations=256
2026-01-07 13:27:21 | INFO | root | End purification for resolution 256*256, loss=0.02559012547135353, iterations=256
2026-01-07 13:27:23 | INFO | root | End purification for resolution 512*512, loss=0.07655464857816696, iterations=512
2026-01-07 13:27:27 | INFO | root | End purification for resolution 1024*1024, loss=0.10019458085298538, iterations=1024
2026-01-07 13:27:27 | INFO | root | Training time: 8.790470361709595, loss: 0.10019458085298538, params_num: 51838
2026-01-07 13:27:27 | INFO | root | Purified data 213, shape: torch.Size([1, 62, 1000]), mse:0.12195585668087006, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:27:27 | INFO | root | 
2026-01-07 13:27:28 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:27:28 | INFO | root | End purification for resolution 128*128, loss=0.013473437167704105, iterations=256
2026-01-07 13:27:30 | INFO | root | End purification for resolution 256*256, loss=0.02205801010131836, iterations=256
2026-01-07 13:27:32 | INFO | root | End purification for resolution 512*512, loss=0.06004529073834419, iterations=512
2026-01-07 13:27:37 | INFO | root | End purification for resolution 1024*1024, loss=0.07463682442903519, iterations=1024
2026-01-07 13:27:37 | INFO | root | Training time: 9.444463968276978, loss: 0.07463682442903519, params_num: 51838
2026-01-07 13:27:37 | INFO | root | Purified data 214, shape: torch.Size([1, 62, 1000]), mse:0.09179055690765381, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:27:37 | INFO | root | 
2026-01-07 13:27:37 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:27:39 | INFO | root | End purification for resolution 128*128, loss=0.014225287362933159, iterations=256
2026-01-07 13:27:40 | INFO | root | End purification for resolution 256*256, loss=0.024358395487070084, iterations=256
2026-01-07 13:27:42 | INFO | root | End purification for resolution 512*512, loss=0.06900472939014435, iterations=512
2026-01-07 13:27:47 | INFO | root | End purification for resolution 1024*1024, loss=0.08831421285867691, iterations=1024
2026-01-07 13:27:47 | INFO | root | Training time: 9.680811166763306, loss: 0.08831421285867691, params_num: 51838
2026-01-07 13:27:47 | INFO | root | Purified data 215, shape: torch.Size([1, 62, 1000]), mse:0.1088818833231926, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:27:47 | INFO | root | 
2026-01-07 13:27:47 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:27:49 | INFO | root | End purification for resolution 128*128, loss=0.01453991886228323, iterations=256
2026-01-07 13:27:50 | INFO | root | End purification for resolution 256*256, loss=0.024554096162319183, iterations=256
2026-01-07 13:27:52 | INFO | root | End purification for resolution 512*512, loss=0.0620124377310276, iterations=512
2026-01-07 13:27:57 | INFO | root | End purification for resolution 1024*1024, loss=0.07882526516914368, iterations=1024
2026-01-07 13:27:57 | INFO | root | Training time: 9.766538858413696, loss: 0.07882526516914368, params_num: 51838
2026-01-07 13:27:57 | INFO | root | Purified data 216, shape: torch.Size([1, 62, 1000]), mse:0.09687341004610062, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:27:57 | INFO | root | 
2026-01-07 13:27:57 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:27:59 | INFO | root | End purification for resolution 128*128, loss=0.011808516457676888, iterations=256
2026-01-07 13:28:00 | INFO | root | End purification for resolution 256*256, loss=0.015020516701042652, iterations=256
2026-01-07 13:28:02 | INFO | root | End purification for resolution 512*512, loss=0.04389707371592522, iterations=512
2026-01-07 13:28:07 | INFO | root | End purification for resolution 1024*1024, loss=0.057291656732559204, iterations=1024
2026-01-07 13:28:07 | INFO | root | Training time: 9.479480266571045, loss: 0.057291656732559204, params_num: 51838
2026-01-07 13:28:07 | INFO | root | Purified data 217, shape: torch.Size([1, 62, 1000]), mse:0.07053576409816742, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:28:07 | INFO | root | 
2026-01-07 13:28:07 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:28:08 | INFO | root | End purification for resolution 128*128, loss=0.014383133500814438, iterations=256
2026-01-07 13:28:10 | INFO | root | End purification for resolution 256*256, loss=0.01971684768795967, iterations=256
2026-01-07 13:28:12 | INFO | root | End purification for resolution 512*512, loss=0.06102690473198891, iterations=512
2026-01-07 13:28:17 | INFO | root | End purification for resolution 1024*1024, loss=0.08412740379571915, iterations=1024
2026-01-07 13:28:17 | INFO | root | Training time: 9.718594789505005, loss: 0.08412740379571915, params_num: 51838
2026-01-07 13:28:17 | INFO | root | Purified data 218, shape: torch.Size([1, 62, 1000]), mse:0.1021198108792305, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:28:17 | INFO | root | 
2026-01-07 13:28:17 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:28:18 | INFO | root | End purification for resolution 128*128, loss=0.010682092979550362, iterations=256
2026-01-07 13:28:19 | INFO | root | End purification for resolution 256*256, loss=0.018418408930301666, iterations=256
2026-01-07 13:28:22 | INFO | root | End purification for resolution 512*512, loss=0.055162664502859116, iterations=512
2026-01-07 13:28:27 | INFO | root | End purification for resolution 1024*1024, loss=0.0762871503829956, iterations=1024
2026-01-07 13:28:27 | INFO | root | Training time: 9.953811168670654, loss: 0.0762871503829956, params_num: 51838
2026-01-07 13:28:27 | INFO | root | Purified data 219, shape: torch.Size([1, 62, 1000]), mse:0.09322746098041534, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:28:27 | INFO | root | 
2026-01-07 13:28:27 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:28:28 | INFO | root | End purification for resolution 128*128, loss=0.014187784865498543, iterations=256
2026-01-07 13:28:30 | INFO | root | End purification for resolution 256*256, loss=0.028193386271595955, iterations=256
2026-01-07 13:28:32 | INFO | root | End purification for resolution 512*512, loss=0.08148778229951859, iterations=512
2026-01-07 13:28:37 | INFO | root | End purification for resolution 1024*1024, loss=0.10884438455104828, iterations=1024
2026-01-07 13:28:37 | INFO | root | Training time: 10.026523351669312, loss: 0.10884438455104828, params_num: 51838
2026-01-07 13:28:37 | INFO | root | Purified data 220, shape: torch.Size([1, 62, 1000]), mse:0.13120366632938385, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:28:37 | INFO | root | 
2026-01-07 13:28:38 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:28:39 | INFO | root | End purification for resolution 128*128, loss=0.013383897952735424, iterations=256
2026-01-07 13:28:40 | INFO | root | End purification for resolution 256*256, loss=0.020079977810382843, iterations=256
2026-01-07 13:28:43 | INFO | root | End purification for resolution 512*512, loss=0.06580550968647003, iterations=512
2026-01-07 13:28:48 | INFO | root | End purification for resolution 1024*1024, loss=0.09372381120920181, iterations=1024
2026-01-07 13:28:48 | INFO | root | Training time: 10.278276205062866, loss: 0.09372381120920181, params_num: 51838
2026-01-07 13:28:48 | INFO | root | Purified data 221, shape: torch.Size([1, 62, 1000]), mse:0.1142493262887001, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:28:48 | INFO | root | 
2026-01-07 13:28:48 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:28:49 | INFO | root | End purification for resolution 128*128, loss=0.013502235524356365, iterations=256
2026-01-07 13:28:51 | INFO | root | End purification for resolution 256*256, loss=0.03143542259931564, iterations=256
2026-01-07 13:28:53 | INFO | root | End purification for resolution 512*512, loss=0.10130021721124649, iterations=512
2026-01-07 13:28:58 | INFO | root | End purification for resolution 1024*1024, loss=0.12967990338802338, iterations=1024
2026-01-07 13:28:58 | INFO | root | Training time: 10.275100708007812, loss: 0.12967990338802338, params_num: 51838
2026-01-07 13:28:59 | INFO | root | Purified data 222, shape: torch.Size([1, 62, 1000]), mse:0.16171559691429138, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:28:59 | INFO | root | 
2026-01-07 13:28:59 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:29:00 | INFO | root | End purification for resolution 128*128, loss=0.013295726850628853, iterations=256
2026-01-07 13:29:01 | INFO | root | End purification for resolution 256*256, loss=0.018856769427657127, iterations=256
2026-01-07 13:29:04 | INFO | root | End purification for resolution 512*512, loss=0.056044261902570724, iterations=512
2026-01-07 13:29:09 | INFO | root | End purification for resolution 1024*1024, loss=0.07627090811729431, iterations=1024
2026-01-07 13:29:09 | INFO | root | Training time: 9.814681768417358, loss: 0.07627090811729431, params_num: 51838
2026-01-07 13:29:09 | INFO | root | Purified data 223, shape: torch.Size([1, 62, 1000]), mse:0.09366626292467117, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:29:09 | INFO | root | 
2026-01-07 13:29:09 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:29:10 | INFO | root | End purification for resolution 128*128, loss=0.009229287505149841, iterations=256
2026-01-07 13:29:11 | INFO | root | End purification for resolution 256*256, loss=0.02132369950413704, iterations=256
2026-01-07 13:29:14 | INFO | root | End purification for resolution 512*512, loss=0.07622890174388885, iterations=512
2026-01-07 13:29:19 | INFO | root | End purification for resolution 1024*1024, loss=0.10315372049808502, iterations=1024
2026-01-07 13:29:19 | INFO | root | Training time: 9.852560997009277, loss: 0.10315372049808502, params_num: 51838
2026-01-07 13:29:19 | INFO | root | Purified data 224, shape: torch.Size([1, 62, 1000]), mse:0.12411652505397797, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:29:19 | INFO | root | 
2026-01-07 13:29:19 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
2026-01-07 13:29:20 | INFO | root | End purification for resolution 128*128, loss=0.00936976820230484, iterations=256
2026-01-07 13:29:22 | INFO | root | End purification for resolution 256*256, loss=0.015521889552474022, iterations=256
2026-01-07 13:29:24 | INFO | root | End purification for resolution 512*512, loss=0.05051618814468384, iterations=512
2026-01-07 13:29:29 | INFO | root | End purification for resolution 1024*1024, loss=0.06653844565153122, iterations=1024
2026-01-07 13:29:29 | INFO | root | Training time: 9.500875473022461, loss: 0.06653844565153122, params_num: 51838
2026-01-07 13:29:29 | INFO | root | Purified data 225, shape: torch.Size([1, 62, 1000]), mse:0.08063080906867981, compression rate: 0.8360967741935484, 1.196033797600216x
2026-01-07 13:29:29 | INFO | root | 
2026-01-07 13:29:29 | INFO | root | original data shape: torch.Size([1, 62, 1000]), Resized data shape: torch.Size([9, 9, 1024])
