2026-01-04 14:01:35 | INFO | root | Purifying autoattack on thubenchmark with eegnet
2026-01-04 14:01:35 | INFO | root | Namespace(dataset='thubenchmark', model='eegnet', fold=0, attack='autoattack', eps=0.1, batch_size=32, seed=42, gpu_id=0, config='PTR3d_8_2048_rank40_3d_interpolate_TVft0.02.yaml', sample_num=512, visualize=False)
2026-01-04 14:01:35 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2026-01-04 14:01:36 | INFO | root | Dataset: thubenchmark
2026-01-04 14:01:36 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2026-01-04 14:01:36 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2026-01-04 14:01:36 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2026-01-04 14:01:36 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2026-01-04 14:01:37 | INFO | root | Adversarial and clean data loaded, ad_data shape: torch.Size([512, 1, 64, 1500]), clean_data shape: torch.Size([512, 1, 64, 1500])
2026-01-04 14:01:37 | INFO | root | 
2026-01-04 14:01:37 | INFO | root | Model: eegnet, fold: 0
2026-01-04 14:01:37 | INFO | root | Adversarial data accuracy: 0.158203125, loss: 7.241727292537689
2026-01-04 14:01:37 | INFO | root | Clean data accuracy: 0.92578125, loss: 0.22413580119609833
2026-01-04 14:01:37 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2026-01-04 14:01:38 | INFO | root | End purification for resolution 256*256, loss=0.11458981037139893, iterations=256
2026-01-04 14:01:39 | INFO | root | End purification for resolution 512*512, loss=0.12233725935220718, iterations=256
2026-01-04 14:01:41 | INFO | root | End purification for resolution 1024*1024, loss=0.13197582960128784, iterations=512
2026-01-04 14:01:44 | INFO | root | End purification for resolution 2048*2048, loss=0.15818384289741516, iterations=1024
2026-01-04 14:01:44 | INFO | root | Training time: 6.7726616859436035, loss: 0.09514773637056351, params_num: 32911
2026-01-04 14:01:44 | INFO | root | Purified data 0, shape: torch.Size([1, 64, 1500]), mse:0.2569306790828705, compression rate: 0.34282291666666664, 2.916957856035976x
2026-01-04 14:01:44 | INFO | root | 
2026-01-04 14:01:44 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2026-01-04 14:01:45 | INFO | root | End purification for resolution 256*256, loss=0.13912636041641235, iterations=256
2026-01-04 14:01:46 | INFO | root | End purification for resolution 512*512, loss=0.12290339916944504, iterations=256
2026-01-04 14:01:47 | INFO | root | End purification for resolution 1024*1024, loss=0.12397350370883942, iterations=512
2026-01-04 14:01:51 | INFO | root | End purification for resolution 2048*2048, loss=0.12304940819740295, iterations=1024
2026-01-04 14:01:51 | INFO | root | Training time: 6.680408477783203, loss: 0.06314117461442947, params_num: 32911
2026-01-04 14:01:51 | INFO | root | Purified data 1, shape: torch.Size([1, 64, 1500]), mse:0.16604401171207428, compression rate: 0.34282291666666664, 2.916957856035976x
2026-01-04 14:01:51 | INFO | root | 
2026-01-04 14:01:51 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2026-01-04 14:01:52 | INFO | root | End purification for resolution 256*256, loss=0.11001463234424591, iterations=256
2026-01-04 14:01:52 | INFO | root | End purification for resolution 512*512, loss=0.1741582453250885, iterations=256
2026-01-04 14:01:54 | INFO | root | End purification for resolution 1024*1024, loss=0.14515259861946106, iterations=512
2026-01-04 14:01:57 | INFO | root | End purification for resolution 2048*2048, loss=0.1379527449607849, iterations=1024
2026-01-04 14:01:57 | INFO | root | Training time: 6.672929763793945, loss: 0.07700042426586151, params_num: 32911
2026-01-04 14:01:57 | INFO | root | Purified data 2, shape: torch.Size([1, 64, 1500]), mse:0.19374319911003113, compression rate: 0.34282291666666664, 2.916957856035976x
2026-01-04 14:01:57 | INFO | root | 
2026-01-04 14:01:57 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2026-01-04 14:01:58 | INFO | root | End purification for resolution 256*256, loss=0.10740073025226593, iterations=256
2026-01-04 14:01:59 | INFO | root | End purification for resolution 512*512, loss=0.13934734463691711, iterations=256
2026-01-04 14:02:01 | INFO | root | End purification for resolution 1024*1024, loss=0.11113493889570236, iterations=512
2026-01-04 14:02:04 | INFO | root | End purification for resolution 2048*2048, loss=0.10914024710655212, iterations=1024
2026-01-04 14:02:04 | INFO | root | Training time: 6.668849945068359, loss: 0.05105230584740639, params_num: 32911
