2026-01-04 19:45:10 | INFO | root | Purifying autoattack on thubenchmark with eegnet
2026-01-04 19:45:10 | INFO | root | Namespace(dataset='thubenchmark', model='eegnet', fold=0, attack='autoattack', eps=0.1, batch_size=32, seed=42, gpu_id=0, config='PTR3d_8_2048_rank40_3d_interpolate_TVft0.06.yaml', sample_num=512, visualize=False)
2026-01-04 19:45:10 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2026-01-04 19:45:12 | INFO | root | Dataset: thubenchmark
2026-01-04 19:45:12 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2026-01-04 19:45:12 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2026-01-04 19:45:12 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2026-01-04 19:45:12 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2026-01-04 19:45:13 | INFO | root | Adversarial and clean data loaded, ad_data shape: torch.Size([512, 1, 64, 1500]), clean_data shape: torch.Size([512, 1, 64, 1500])
2026-01-04 19:45:13 | INFO | root | 
2026-01-04 19:45:13 | INFO | root | Model: eegnet, fold: 0
2026-01-04 19:45:13 | INFO | root | Adversarial data accuracy: 0.158203125, loss: 7.241727292537689
2026-01-04 19:45:13 | INFO | root | Clean data accuracy: 0.92578125, loss: 0.22413580119609833
2026-01-04 19:45:13 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2026-01-04 19:45:14 | INFO | root | End purification for resolution 256*256, loss=0.27337467670440674, iterations=256
2026-01-04 19:45:14 | INFO | root | End purification for resolution 512*512, loss=0.25498339533805847, iterations=256
2026-01-04 19:45:15 | INFO | root | End purification for resolution 1024*1024, loss=0.24946308135986328, iterations=512
2026-01-04 19:45:17 | INFO | root | End purification for resolution 2048*2048, loss=0.26043540239334106, iterations=1024
2026-01-04 19:45:17 | INFO | root | Training time: 4.394413709640503, loss: 0.09132017195224762, params_num: 32911
2026-01-04 19:45:17 | INFO | root | Purified data 0, shape: torch.Size([1, 64, 1500]), mse:0.23842769861221313, compression rate: 0.34282291666666664, 2.916957856035976x
2026-01-04 19:45:17 | INFO | root | 
2026-01-04 19:45:18 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2026-01-04 19:45:18 | INFO | root | End purification for resolution 256*256, loss=0.28195974230766296, iterations=256
2026-01-04 19:45:19 | INFO | root | End purification for resolution 512*512, loss=0.25244277715682983, iterations=256
2026-01-04 19:45:20 | INFO | root | End purification for resolution 1024*1024, loss=0.2584894895553589, iterations=512
2026-01-04 19:45:22 | INFO | root | End purification for resolution 2048*2048, loss=0.2804856300354004, iterations=1024
2026-01-04 19:45:22 | INFO | root | Training time: 4.1982128620147705, loss: 0.09628427028656006, params_num: 32911
2026-01-04 19:45:22 | INFO | root | Purified data 1, shape: torch.Size([1, 64, 1500]), mse:0.2414257675409317, compression rate: 0.34282291666666664, 2.916957856035976x
2026-01-04 19:45:22 | INFO | root | 
2026-01-04 19:45:22 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2026-01-04 19:45:22 | INFO | root | End purification for resolution 256*256, loss=0.23817569017410278, iterations=256
2026-01-04 19:45:23 | INFO | root | End purification for resolution 512*512, loss=0.29798921942710876, iterations=256
2026-01-04 19:45:24 | INFO | root | End purification for resolution 1024*1024, loss=0.2892768681049347, iterations=512
2026-01-04 19:45:26 | INFO | root | End purification for resolution 2048*2048, loss=0.28453803062438965, iterations=1024
2026-01-04 19:45:26 | INFO | root | Training time: 4.209105730056763, loss: 0.11041148751974106, params_num: 32911
2026-01-04 19:45:26 | INFO | root | Purified data 2, shape: torch.Size([1, 64, 1500]), mse:0.2782224416732788, compression rate: 0.34282291666666664, 2.916957856035976x
2026-01-04 19:45:26 | INFO | root | 
2026-01-04 19:45:26 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2026-01-04 19:45:26 | INFO | root | End purification for resolution 256*256, loss=0.22863340377807617, iterations=256
2026-01-04 19:45:27 | INFO | root | End purification for resolution 512*512, loss=0.26347362995147705, iterations=256
2026-01-04 19:45:28 | INFO | root | End purification for resolution 1024*1024, loss=0.23273935914039612, iterations=512
2026-01-04 19:45:30 | INFO | root | End purification for resolution 2048*2048, loss=0.2593402862548828, iterations=1024
2026-01-04 19:45:30 | INFO | root | Training time: 4.139006614685059, loss: 0.08978764712810516, params_num: 32911
2026-01-04 19:45:30 | INFO | root | Purified data 3, shape: torch.Size([1, 64, 1500]), mse:0.2307274341583252, compression rate: 0.34282291666666664, 2.916957856035976x
2026-01-04 19:45:30 | INFO | root | 
2026-01-04 19:45:30 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2026-01-04 19:45:31 | INFO | root | End purification for resolution 256*256, loss=0.24259215593338013, iterations=256
2026-01-04 19:45:31 | INFO | root | End purification for resolution 512*512, loss=0.24920229613780975, iterations=256
2026-01-04 19:45:32 | INFO | root | End purification for resolution 1024*1024, loss=0.25777751207351685, iterations=512
2026-01-04 19:45:34 | INFO | root | End purification for resolution 2048*2048, loss=0.24062876403331757, iterations=1024
2026-01-04 19:45:34 | INFO | root | Training time: 4.166669607162476, loss: 0.08498832583427429, params_num: 32911
2026-01-04 19:45:34 | INFO | root | Purified data 4, shape: torch.Size([1, 64, 1500]), mse:0.21715597808361053, compression rate: 0.34282291666666664, 2.916957856035976x
2026-01-04 19:45:34 | INFO | root | 
2026-01-04 19:45:34 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2026-01-04 19:45:35 | INFO | root | End purification for resolution 256*256, loss=0.2623197138309479, iterations=256
2026-01-04 19:45:35 | INFO | root | End purification for resolution 512*512, loss=0.2614451050758362, iterations=256
2026-01-04 19:45:36 | INFO | root | End purification for resolution 1024*1024, loss=0.28437983989715576, iterations=512
2026-01-04 19:45:38 | INFO | root | End purification for resolution 2048*2048, loss=0.29033106565475464, iterations=1024
2026-01-04 19:45:38 | INFO | root | Training time: 4.150200128555298, loss: 0.1147225946187973, params_num: 32911
2026-01-04 19:45:38 | INFO | root | Purified data 5, shape: torch.Size([1, 64, 1500]), mse:0.2955045700073242, compression rate: 0.34282291666666664, 2.916957856035976x
2026-01-04 19:45:38 | INFO | root | 
2026-01-04 19:45:38 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2026-01-04 19:45:39 | INFO | root | End purification for resolution 256*256, loss=0.24848315119743347, iterations=256
2026-01-04 19:45:39 | INFO | root | End purification for resolution 512*512, loss=0.2700738310813904, iterations=256
2026-01-04 19:45:41 | INFO | root | End purification for resolution 1024*1024, loss=0.25908368825912476, iterations=512
2026-01-04 19:45:43 | INFO | root | End purification for resolution 2048*2048, loss=0.25353357195854187, iterations=1024
