2026-01-06 05:05:30 | INFO | root | Purifying autoattack on bciciv2a with eegnet
2026-01-06 05:05:30 | INFO | root | Namespace(dataset='bciciv2a', model='eegnet', fold=0, attack='autoattack', eps=0.1, batch_size=32, seed=42, gpu_id=1, config='PTR3d_8_2048_rank40_3d_interpolate.yaml', sample_num=512, visualize=False)
2026-01-06 05:05:30 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/bciciv2a_EA.
2026-01-06 05:05:32 | INFO | root | Dataset: bciciv2a
2026-01-06 05:05:32 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/bciciv2a_split/kfold_split.
2026-01-06 05:05:32 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2026-01-06 05:05:32 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/bciciv2a_split/test_val_split_0.
2026-01-06 05:05:32 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2026-01-06 05:05:33 | INFO | root | Adversarial and clean data loaded, ad_data shape: torch.Size([512, 1, 22, 1750]), clean_data shape: torch.Size([512, 1, 22, 1750])
2026-01-06 05:05:33 | INFO | root | 
2026-01-06 05:05:33 | INFO | root | Model: eegnet, fold: 0
2026-01-06 05:05:34 | INFO | root | Adversarial data accuracy: 0.0, loss: 8.093131989240646
2026-01-06 05:05:34 | INFO | root | Clean data accuracy: 0.701171875, loss: 0.8010946176946163
2026-01-06 05:05:34 | INFO | root | original data shape: torch.Size([1, 22, 1750]), Resized data shape: torch.Size([6, 7, 2048])
2026-01-06 05:05:36 | INFO | root | End purification for resolution 256*256, loss=0.030845575034618378, iterations=256
2026-01-06 05:05:38 | INFO | root | End purification for resolution 512*512, loss=0.033598463982343674, iterations=256
2026-01-06 05:05:41 | INFO | root | End purification for resolution 1024*1024, loss=0.034029729664325714, iterations=512
2026-01-06 05:05:47 | INFO | root | End purification for resolution 2048*2048, loss=0.032518837600946426, iterations=1024
