2025-12-31 23:29:15 | INFO | root | Purifying autoattack on thubenchmark with eegnet
2025-12-31 23:29:15 | INFO | root | Namespace(dataset='thubenchmark', model='eegnet', fold=0, attack='autoattack', eps=0.1, batch_size=32, seed=42, gpu_id=0, config='PTR3d_8_2048_rank30_3d_interpolate_TVft0.04.yaml', sample_num=512, visualize=False)
2025-12-31 23:29:15 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-12-31 23:29:16 | INFO | root | Dataset: thubenchmark
2025-12-31 23:29:16 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-12-31 23:29:16 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-31 23:29:16 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-12-31 23:29:16 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-31 23:29:16 | INFO | root | Adversarial and clean data loaded, ad_data shape: torch.Size([512, 1, 64, 1500]), clean_data shape: torch.Size([512, 1, 64, 1500])
2025-12-31 23:29:16 | INFO | root | 
2025-12-31 23:29:16 | INFO | root | Model: eegnet, fold: 0
2025-12-31 23:29:17 | INFO | root | Adversarial data accuracy: 0.158203125, loss: 7.241727292537689
2025-12-31 23:29:17 | INFO | root | Clean data accuracy: 0.92578125, loss: 0.22413580119609833
2025-12-31 23:29:17 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2025-12-31 23:29:17 | INFO | root | End purification for resolution 256*256, loss=0.2190326452255249, iterations=256
2025-12-31 23:29:18 | INFO | root | End purification for resolution 512*512, loss=0.21976840496063232, iterations=256
2025-12-31 23:29:19 | INFO | root | End purification for resolution 1024*1024, loss=0.23599162697792053, iterations=512
2025-12-31 23:29:21 | INFO | root | End purification for resolution 2048*2048, loss=0.2369116246700287, iterations=1024
2025-12-31 23:29:21 | INFO | root | Training time: 4.218313932418823, loss: 0.11546511203050613, params_num: 19891
2025-12-31 23:29:21 | INFO | root | Purified data 0, shape: torch.Size([1, 64, 1500]), mse:0.3049757778644562, compression rate: 0.20719791666666668, 4.8263033532753505x
2025-12-31 23:29:21 | INFO | root | 
2025-12-31 23:29:21 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
