dataset,model,method,attack,scope,rank,metric,seed_count,seeds,status,mean,sample_std
thubenchmark,tcnet,madry,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.833661494560371,0.014513236553370595
thubenchmark,tcnet,madry,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.5012520064205458,0.03206329172090293
thubenchmark,tcnet,madry,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.833661494560371,0.014513236553370595
thubenchmark,tcnet,madry,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.03343142500445871,0.007236091059254675
thubenchmark,tcnet,trades,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.8591430354913501,0.02026647681404274
thubenchmark,tcnet,trades,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2203451043338684,0.023447316996533706
thubenchmark,tcnet,trades,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.8591430354913501,0.02026647681404274
thubenchmark,tcnet,trades,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.36664348136258246,0.0318096167187274
thubenchmark,tcnet,trades,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.8591430354913501,0.02026647681404274
thubenchmark,tcnet,trades,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2474817192794721,0.024888204176445904
thubenchmark,tcnet,trades,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.8591430354913501,0.02026647681404274
thubenchmark,tcnet,trades,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.062391653290529696,0.014191736518439281
thubenchmark,tcnet,fbf,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.8664945603709648,0.01707114821634273
thubenchmark,tcnet,fbf,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.21021134296415195,0.009972560955464314
thubenchmark,tcnet,fbf,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.8664945603709648,0.01707114821634273
thubenchmark,tcnet,fbf,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.3762769752095595,0.014928726227589544
thubenchmark,tcnet,fbf,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.8664945603709648,0.01707114821634273
thubenchmark,tcnet,fbf,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2411342964151953,0.02047880760336467
thubenchmark,tcnet,fbf,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.8664945603709648,0.01707114821634273
thubenchmark,tcnet,fbf,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.07459247369359728,0.019319326419880888
thubenchmark,tcnet,ea_forward,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.02058052434456929,0.006404471473810415
thubenchmark,tcnet,ea_forward,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.002380952380952381,0.0014580296087995108
thubenchmark,tcnet,ea_forward,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.02036561441055823,0.004754552020813237
thubenchmark,tcnet,ea_forward,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.010725878366327804,0.013057614652532249
thubenchmark,tcnet,ea_forward,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.02036561441055823,0.004754552020813237
thubenchmark,tcnet,ea_forward,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0,0.0
thubenchmark,tcnet,ea_forward,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.02036561441055823,0.004754552020813237
thubenchmark,tcnet,ea_forward,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.016149456037096485,0.0072342281123205735
thubenchmark,tcnet,rpcf_at,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.8379989299090422,0.015702908007725277
thubenchmark,tcnet,rpcf_at,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.4358346709470305,0.02746545529305826
thubenchmark,tcnet,rpcf_at,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.8379989299090422,0.015702908007725277
thubenchmark,tcnet,rpcf_at,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.5545666131621187,0.030382239041876636
thubenchmark,tcnet,rpcf_at,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.8379989299090422,0.015702908007725277
thubenchmark,tcnet,rpcf_at,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.4974308899589798,0.027817513020249103
thubenchmark,tcnet,rpcf_at,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.8379989299090422,0.015702908007725277
thubenchmark,tcnet,rpcf_at,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.03463349384697699,0.012542621118401171
seediv,eegnet,madry,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.350066401062417,0.02726424711931683
seediv,eegnet,madry,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.23819389110225764,0.04329324827410452
seediv,eegnet,madry,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.350066401062417,0.02726424711931683
seediv,eegnet,madry,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2602390438247012,0.037392418670222846
seediv,eegnet,madry,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.350066401062417,0.02726424711931683
seediv,eegnet,madry,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.259867197875166,0.03703374828948985
seediv,eegnet,madry,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.350066401062417,0.02726424711931683
seediv,eegnet,madry,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.03197875166002656,0.03623264493047394
seediv,eegnet,trades,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5786985391766268,0.013597018041815649
seediv,eegnet,trades,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.01609561752988048,0.0012258146888939523
seediv,eegnet,trades,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5786985391766268,0.013597018041815649
seediv,eegnet,trades,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.02358565737051793,0.0018053275397573898
seediv,eegnet,trades,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5786985391766268,0.013597018041815649
seediv,eegnet,trades,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.019070385126162017,0.0013852222906141087
seediv,eegnet,trades,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5786985391766268,0.013597018041815649
seediv,eegnet,trades,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.00015936254980079682,0.0001454774389123947
seediv,eegnet,fbf,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5319521912350598,0.007023211211065489
seediv,eegnet,fbf,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.08,0.008769768077602718
seediv,eegnet,fbf,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5319521912350598,0.007023211211065489
seediv,eegnet,fbf,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.10608233731739708,0.01138788867802431
seediv,eegnet,fbf,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5319521912350598,0.007023211211065489
seediv,eegnet,fbf,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.09960159362549802,0.010112164579443016
seediv,eegnet,fbf,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5319521912350598,0.007023211211065489
seediv,eegnet,fbf,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,5.312084993359894e-05,0.0001187818314740924
seediv,eegnet,ea_forward,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.2758565737051793,0.006081699369804666
seediv,eegnet,ea_forward,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2196547144754316,0.05031605952316769
seediv,eegnet,ea_forward,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.2754316069057105,0.005684179165745728
seediv,eegnet,ea_forward,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.24324037184594954,0.028223123067047457
seediv,eegnet,ea_forward,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.2754316069057105,0.005684179165745728
seediv,eegnet,ea_forward,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.21800796812749004,0.048204573737632754
seediv,eegnet,ea_forward,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.2754316069057105,0.005684179165745728
seediv,eegnet,ea_forward,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.044090305444887117,0.041505285267271146
seediv,eegnet,rpcf_at,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.369402390438247,0.018241231147794256
seediv,eegnet,rpcf_at,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2710756972111554,0.010064263386994137
seediv,eegnet,rpcf_at,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.369402390438247,0.018241231147794256
seediv,eegnet,rpcf_at,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.28632138114209826,0.011290523934572264
seediv,eegnet,rpcf_at,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.369402390438247,0.018241231147794256
seediv,eegnet,rpcf_at,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2864276228419655,0.011486577745403929
seediv,eegnet,rpcf_at,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.369402390438247,0.018241231147794256
seediv,eegnet,rpcf_at,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.003346613545816733,0.004121575509433375
seediv,deepconvnet,madry,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.43612217795484726,0.007032245574966123
seediv,deepconvnet,madry,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.21625498007968127,0.013817038391809016
seediv,deepconvnet,madry,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.43612217795484726,0.007032245574966123
seediv,deepconvnet,madry,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.23760956175298803,0.012861390429393493
seediv,deepconvnet,madry,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.43612217795484726,0.007032245574966123
seediv,deepconvnet,madry,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.23330677290836652,0.013144861383824176
seediv,deepconvnet,madry,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.43612217795484726,0.007032245574966123
seediv,deepconvnet,madry,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0013811420982735724,0.00047512732589636967
seediv,deepconvnet,trades,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5848605577689243,0.02130056662570938
seediv,deepconvnet,trades,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.008233731739707834,0.0019787070950532987
seediv,deepconvnet,trades,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5848605577689243,0.02130056662570938
seediv,deepconvnet,trades,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.01450199203187251,0.002234866822625512
seediv,deepconvnet,trades,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5848605577689243,0.02130056662570938
seediv,deepconvnet,trades,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.008339973439575033,0.0019023643643527207
seediv,deepconvnet,trades,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5848605577689243,0.02130056662570938
seediv,deepconvnet,trades,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.00100929614873838,0.0011331064545923794
seediv,deepconvnet,fbf,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5584594953519256,0.009014124592513028
seediv,deepconvnet,fbf,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.03564409030544489,0.007075749055638802
seediv,deepconvnet,fbf,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5584594953519256,0.009014124592513028
seediv,deepconvnet,fbf,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.055298804780876495,0.007228633262177995
seediv,deepconvnet,fbf,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5584594953519256,0.009014124592513028
seediv,deepconvnet,fbf,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.04154050464807437,0.009295389838118263
seediv,deepconvnet,fbf,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5584594953519256,0.009014124592513028
seediv,deepconvnet,fbf,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.00015936254980079682,0.0001454774389123947
seediv,deepconvnet,ea_forward,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.3397609561752988,0.04874919818706749
seediv,deepconvnet,ea_forward,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2156706507304117,0.026675051458726215
seediv,deepconvnet,ea_forward,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.35431606905710494,0.05586756684590609
seediv,deepconvnet,ea_forward,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.16743691899070384,0.02188666046052629
seediv,deepconvnet,ea_forward,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.35431606905710494,0.05586756684590609
seediv,deepconvnet,ea_forward,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.12398406374501993,0.018207360200809708
seediv,deepconvnet,ea_forward,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.35431606905710494,0.05586756684590609
seediv,deepconvnet,ea_forward,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0029747675962815408,0.005768567217884278
seediv,deepconvnet,rpcf_at,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4399468791500664,0.008568773461430755
seediv,deepconvnet,rpcf_at,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.18326693227091634,0.007334237063205358
seediv,deepconvnet,rpcf_at,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4399468791500664,0.008568773461430755
seediv,deepconvnet,rpcf_at,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2098804780876494,0.006574442927467588
seediv,deepconvnet,rpcf_at,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4399468791500664,0.008568773461430755
seediv,deepconvnet,rpcf_at,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.20228419654714475,0.00723399882625453
seediv,deepconvnet,rpcf_at,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4399468791500664,0.008568773461430755
seediv,deepconvnet,rpcf_at,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.001965471447543161,0.0008099840999722128
seediv,tsception,madry,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.490730411686587,0.009200034337248395
seediv,tsception,madry,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.3048605577689243,0.00735920311650603
seediv,tsception,madry,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.490730411686587,0.009200034337248395
seediv,tsception,madry,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.3470916334661355,0.00996175286057817
seediv,tsception,madry,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.490730411686587,0.009200034337248395
seediv,tsception,madry,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.3393891102257636,0.00860942972826845
seediv,tsception,madry,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.490730411686587,0.009200034337248395
seediv,tsception,madry,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0029747675962815403,0.002550354078971114
seediv,tsception,trades,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6565737051792828,0.00962609310726169
seediv,tsception,trades,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0044090305444887115,0.0010389167179605816
seediv,tsception,trades,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6565737051792828,0.00962609310726169
seediv,tsception,trades,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.011420982735723771,0.002702123499253095
seediv,tsception,trades,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6565737051792828,0.00962609310726169
seediv,tsception,trades,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.004887118193891102,0.0011047348920629706
seediv,tsception,trades,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6565737051792828,0.00962609310726169
seediv,tsception,trades,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.00021248339973439575,0.0003463055726535272
seediv,tsception,fbf,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6465869853917663,0.005654938406943248
seediv,tsception,fbf,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.027304116865869855,0.003351247871572378
seediv,tsception,fbf,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6465869853917663,0.005654938406943248
seediv,tsception,fbf,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.06772908366533864,0.005394447811843266
seediv,tsception,fbf,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6465869853917663,0.005654938406943248
seediv,tsception,fbf,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.03559096945551129,0.004534759914731438
seediv,tsception,fbf,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6465869853917663,0.005654938406943248
seediv,tsception,fbf,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0012749003984063743,0.001148565647300911
seediv,tsception,ea_forward,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.27049136786188577,0.00214630585400659
seediv,tsception,ea_forward,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.27049136786188577,0.00214630585400659
seediv,tsception,ea_forward,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.2705444887118194,0.002187005455536679
seediv,tsception,ea_forward,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.270597609561753,0.0022332879691450702
seediv,tsception,ea_forward,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.2705444887118194,0.002187005455536679
seediv,tsception,ea_forward,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.27049136786188577,0.00214630585400659
seediv,tsception,ea_forward,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.2705444887118194,0.002187005455536679
seediv,tsception,ea_forward,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.270597609561753,0.0022332879691450702
seediv,tsception,rpcf_at,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4949269588313413,0.0046787076305491795
seediv,tsception,rpcf_at,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2950332005312085,0.007005611040743663
seediv,tsception,rpcf_at,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4949269588313413,0.0046787076305491795
seediv,tsception,rpcf_at,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.33763612217795486,0.005540889162456438
seediv,tsception,rpcf_at,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4949269588313413,0.0046787076305491795
seediv,tsception,rpcf_at,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.3293492695883134,0.004534759914731436
seediv,tsception,rpcf_at,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4949269588313413,0.0046787076305491795
seediv,tsception,rpcf_at,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.002549800796812749,0.0031460372100581223
seediv,atcnet,madry,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4497211155378486,0.012124186696981653
seediv,atcnet,madry,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.26693227091633465,0.008565479679467247
seediv,atcnet,madry,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4497211155378486,0.012124186696981653
seediv,atcnet,madry,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.29211155378486053,0.009475410667514608
seediv,atcnet,madry,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4497211155378486,0.012124186696981653
seediv,atcnet,madry,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.28929614873837983,0.009687093491907
seediv,atcnet,madry,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4497211155378486,0.012124186696981653
seediv,atcnet,madry,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.002390438247011952,0.003170607273921201
seediv,atcnet,trades,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6197609561752988,0.004525416306078919
seediv,atcnet,trades,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.018273572377158036,0.0022490266273589954
seediv,atcnet,trades,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6197609561752988,0.004525416306078919
seediv,atcnet,trades,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.032988047808764936,0.004749045577388259
seediv,atcnet,trades,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6197609561752988,0.004525416306078919
seediv,atcnet,trades,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.018751660026560424,0.0022894408435070327
seediv,atcnet,trades,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6197609561752988,0.004525416306078919
seediv,atcnet,trades,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.00100929614873838,0.0013852222906141087
seediv,atcnet,fbf,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5662151394422311,0.016941928865540606
seediv,atcnet,fbf,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.053705179282868526,0.004516834352081023
seediv,atcnet,fbf,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5662151394422311,0.016941928865540606
seediv,atcnet,fbf,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.08228419654714475,0.005725604634024017
seediv,atcnet,fbf,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5662151394422311,0.016941928865540606
seediv,atcnet,fbf,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.05954847277556441,0.004826402685152663
seediv,atcnet,fbf,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.5662151394422311,0.016941928865540606
seediv,atcnet,fbf,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.00010624169986719787,0.0001454774389123947
seediv,atcnet,ea_forward,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.3201593625498008,0.03092984010633395
seediv,atcnet,ea_forward,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2438778220451527,0.06716569050100282
seediv,atcnet,ea_forward,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.32074369189907037,0.031361890281955136
seediv,atcnet,ea_forward,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.20297476759628155,0.0577844615884343
seediv,atcnet,ea_forward,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.32074369189907037,0.031361890281955136
seediv,atcnet,ea_forward,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.16754316069057104,0.06346813482254848
seediv,atcnet,ea_forward,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.32074369189907037,0.031361890281955136
seediv,atcnet,ea_forward,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.05434262948207171,0.027034676997908236
seediv,atcnet,rpcf_at,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4501460823373174,0.01065301529044525
seediv,atcnet,rpcf_at,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2591235059760956,0.006289831656038531
seediv,atcnet,rpcf_at,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4501460823373174,0.01065301529044525
seediv,atcnet,rpcf_at,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2852589641434263,0.008633159608576359
seediv,atcnet,rpcf_at,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4501460823373174,0.01065301529044525
seediv,atcnet,rpcf_at,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.28292164674634795,0.008070174348932981
seediv,atcnet,rpcf_at,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.4501460823373174,0.01065301529044525
seediv,atcnet,rpcf_at,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.0015936254980079682,0.002412470401671308
seediv,conformer,madry,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6088180610889774,0.021171341231469482
seediv,conformer,madry,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.3141567065073041,0.012042450987025013
seediv,conformer,madry,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6088180610889774,0.021171341231469482
seediv,conformer,madry,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.38756972111553784,0.009808315783315917
seediv,conformer,madry,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6088180610889774,0.021171341231469482
seediv,conformer,madry,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.3517131474103586,0.008041714214569248
seediv,conformer,madry,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6088180610889774,0.021171341231469482
seediv,conformer,madry,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.27835325365205843,0.15930687385114572
seediv,conformer,trades,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6943426294820717,0.010626493769768373
seediv,conformer,trades,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.00047808764940239046,0.00043643231673718417
seediv,conformer,trades,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6943426294820717,0.010626493769768373
seediv,conformer,trades,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.381726427622842,0.05135010150964234
seediv,conformer,trades,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6943426294820717,0.010626493769768373
seediv,conformer,trades,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2449933598937583,0.07638041216221662
seediv,conformer,trades,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6943426294820717,0.010626493769768373
seediv,conformer,trades,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.14087649402390437,0.032384445534446346
seediv,conformer,fbf,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6605046480743691,0.015761995462010188
seediv,conformer,fbf,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.04191235059760956,0.010544856670984442
seediv,conformer,fbf,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6605046480743691,0.015761995462010188
seediv,conformer,fbf,fgsm,full_test,raw,robust,5,"42,43,44,45,46",complete,0.1253652058432935,0.007894748444994344
seediv,conformer,fbf,pgd,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6605046480743691,0.015761995462010188
seediv,conformer,fbf,pgd,full_test,raw,robust,5,"42,43,44,45,46",complete,0.053811420982735725,0.011449669029797683
seediv,conformer,fbf,cw,full_test,raw,clean,5,"42,43,44,45,46",complete,0.6605046480743691,0.015761995462010188
seediv,conformer,fbf,cw,full_test,raw,robust,5,"42,43,44,45,46",complete,0.09322709163346614,0.05584830690316237
seediv,conformer,ea_forward,autoattack,full_test,raw,clean,5,"42,43,44,45,46",complete,0.34438247011952194,0.028968889449941915
seediv,conformer,ea_forward,autoattack,full_test,raw,robust,5,"42,43,44,45,46",complete,0.2751128818061089,0.03760687935452685
seediv,conformer,ea_forward,fgsm,full_test,raw,clean,5,"42,43,44,45,46",complete,0.3601593625498008,0.030967109175603198
