section,dataset,model,condition,endpoint,scope,seed,value_pp
main_mean4,seediv,atcnet,madry,Mean4,full_test,45,22.078353253652057
main_mean4,seediv,atcnet,madry,Mean4,full_test,46,20.312084993359893
main_mean4,seediv,atcnet,trades,Mean4,full_test,42,1.7596281540504646
main_mean4,seediv,atcnet,trades,Mean4,full_test,43,1.9654714475431607
main_mean4,seediv,atcnet,trades,Mean4,full_test,44,1.407702523240372
main_mean4,seediv,atcnet,trades,Mean4,full_test,45,1.952191235059761
main_mean4,seediv,atcnet,trades,Mean4,full_test,46,1.7928286852589643
main_mean4,seediv,atcnet,fbf,Mean4,full_test,42,4.9535192563081
main_mean4,seediv,atcnet,fbf,Mean4,full_test,43,5.252324037184595
main_mean4,seediv,atcnet,fbf,Mean4,full_test,44,4.289508632138114
main_mean4,seediv,atcnet,fbf,Mean4,full_test,45,5.079681274900398
main_mean4,seediv,atcnet,fbf,Mean4,full_test,46,4.8804780876494025
main_mean4,seediv,atcnet,ea_forward,Mean4,full_test,42,9.143426294820717
main_mean4,seediv,atcnet,ea_forward,Mean4,full_test,43,20.91633466135458
main_mean4,seediv,atcnet,ea_forward,Mean4,full_test,44,13.718459495351926
main_mean4,seediv,atcnet,ea_forward,Mean4,full_test,45,18.897742363877825
main_mean4,seediv,atcnet,ea_forward,Mean4,full_test,46,20.916334661354583
main_mean4,seediv,atcnet,RPCF+TNP-r25,Mean4,subset_n512,42,24.658203125
main_mean4,seediv,atcnet,RPCF+TNP-r25,Mean4,subset_n512,43,26.220703125
main_mean4,seediv,atcnet,RPCF+TNP-r25,Mean4,subset_n512,44,27.24609375
main_mean4,seediv,atcnet,RPCF+TNP-r25,Mean4,subset_n512,45,27.685546875
main_mean4,seediv,atcnet,RPCF+TNP-r25,Mean4,subset_n512,46,22.802734375
main_mean4,seediv,atcnet,RPCF+TNP-r30,Mean4,subset_n512,42,23.828125
main_mean4,seediv,atcnet,RPCF+TNP-r30,Mean4,subset_n512,43,25.0
main_mean4,seediv,atcnet,RPCF+TNP-r30,Mean4,subset_n512,44,26.513671875
main_mean4,seediv,atcnet,RPCF+TNP-r30,Mean4,subset_n512,45,26.513671875
main_mean4,seediv,atcnet,RPCF+TNP-r30,Mean4,subset_n512,46,22.65625
main_mean4,seediv,conformer,madry,Mean4,full_test,42,27.470119521912352
main_mean4,seediv,conformer,madry,Mean4,full_test,43,37.48339973439575
main_mean4,seediv,conformer,madry,Mean4,full_test,44,34.535192563081004
main_mean4,seediv,conformer,madry,Mean4,full_test,45,32.08499335989376
main_mean4,seediv,conformer,madry,Mean4,full_test,46,34.9003984063745
main_mean4,seediv,conformer,trades,Mean4,full_test,42,21.095617529880478
main_mean4,seediv,conformer,trades,Mean4,full_test,43,20.199203187250998
main_mean4,seediv,conformer,trades,Mean4,full_test,44,17.151394422310755
main_mean4,seediv,conformer,trades,Mean4,full_test,45,14.342629482071715
main_mean4,seediv,conformer,trades,Mean4,full_test,46,23.220451527224434
main_mean4,seediv,conformer,fbf,Mean4,full_test,42,6.633466135458168
main_mean4,seediv,conformer,fbf,Mean4,full_test,43,9.375830013280211
main_mean4,seediv,conformer,fbf,Mean4,full_test,44,6.241699867197875
main_mean4,seediv,conformer,fbf,Mean4,full_test,45,8.55909694555113
main_mean4,seediv,conformer,fbf,Mean4,full_test,46,8.47941567065073
main_mean4,seediv,conformer,ea_forward,Mean4,full_test,42,22.330677290836654
main_mean4,seediv,conformer,ea_forward,Mean4,full_test,43,21.620185922974766
main_mean4,seediv,conformer,ea_forward,Mean4,full_test,44,15.305444887118194
main_mean4,seediv,conformer,ea_forward,Mean4,full_test,45,23.393094289508632
main_mean4,seediv,conformer,ea_forward,Mean4,full_test,46,21.35458167330677
main_mean4,seediv,conformer,RPCF+TNP-r25,Mean4,subset_n512,42,39.697265625
main_mean4,seediv,conformer,RPCF+TNP-r25,Mean4,subset_n512,43,41.015625
main_mean4,seediv,conformer,RPCF+TNP-r25,Mean4,subset_n512,44,44.140625
main_mean4,seediv,conformer,RPCF+TNP-r25,Mean4,subset_n512,45,44.140625
main_mean4,seediv,conformer,RPCF+TNP-r25,Mean4,subset_n512,46,43.408203125
main_mean4,seediv,conformer,RPCF+TNP-r30,Mean4,subset_n512,42,38.818359375
main_mean4,seediv,conformer,RPCF+TNP-r30,Mean4,subset_n512,43,41.796875
main_mean4,seediv,conformer,RPCF+TNP-r30,Mean4,subset_n512,44,44.3359375
main_mean4,seediv,conformer,RPCF+TNP-r30,Mean4,subset_n512,45,44.140625
main_mean4,seediv,conformer,RPCF+TNP-r30,Mean4,subset_n512,46,46.875
main_mean4,seediv,tcnet,madry,Mean4,full_test,42,23.771580345285525
main_mean4,seediv,tcnet,madry,Mean4,full_test,43,24.614873837981406
main_mean4,seediv,tcnet,madry,Mean4,full_test,44,23.64541832669323
main_mean4,seediv,tcnet,madry,Mean4,full_test,45,23.857901726427624
main_mean4,seediv,tcnet,madry,Mean4,full_test,46,23.93094289508632
main_mean4,seediv,tcnet,trades,Mean4,full_test,42,0.8432934926958833
main_mean4,seediv,tcnet,trades,Mean4,full_test,43,0.6042496679946879
main_mean4,seediv,tcnet,trades,Mean4,full_test,44,0.5976095617529881
main_mean4,seediv,tcnet,trades,Mean4,full_test,45,1.155378486055777
main_mean4,seediv,tcnet,trades,Mean4,full_test,46,0.45152722443559096
main_mean4,seediv,tcnet,fbf,Mean4,full_test,42,6.666666666666667
main_mean4,seediv,tcnet,fbf,Mean4,full_test,43,6.673306772908366
main_mean4,seediv,tcnet,fbf,Mean4,full_test,44,6.108897742363878
main_mean4,seediv,tcnet,fbf,Mean4,full_test,45,6.4077025232403715
main_mean4,seediv,tcnet,fbf,Mean4,full_test,46,5.411686586985391
main_mean4,seediv,tcnet,ea_forward,Mean4,full_test,42,16.759628154050464
main_mean4,seediv,tcnet,ea_forward,Mean4,full_test,43,17.138114209827357
main_mean4,seediv,tcnet,ea_forward,Mean4,full_test,44,17.901726427622844
main_mean4,seediv,tcnet,ea_forward,Mean4,full_test,45,25.35856573705179
main_mean4,seediv,tcnet,ea_forward,Mean4,full_test,46,19.03054448871182
main_mean4,seediv,tcnet,RPCF+TNP-r25,Mean4,subset_n512,42,27.392578125
main_mean4,seediv,tcnet,RPCF+TNP-r25,Mean4,subset_n512,43,28.80859375
main_mean4,seediv,tcnet,RPCF+TNP-r25,Mean4,subset_n512,44,28.125
main_mean4,seediv,tcnet,RPCF+TNP-r25,Mean4,subset_n512,45,29.345703125
main_mean4,seediv,tcnet,RPCF+TNP-r30,Mean4,subset_n512,42,27.783203125
main_mean4,seediv,tcnet,RPCF+TNP-r30,Mean4,subset_n512,43,27.685546875
main_mean4,seediv,tcnet,RPCF+TNP-r30,Mean4,subset_n512,44,26.318359375
main_mean4,seediv,tcnet,RPCF+TNP-r30,Mean4,subset_n512,45,28.41796875
main_mean4,bciciv2a,eegnet,madry,Mean4,full_test,42,23.084291187739463
main_mean4,bciciv2a,eegnet,madry,Mean4,full_test,43,19.396551724137932
main_mean4,bciciv2a,eegnet,madry,Mean4,full_test,44,20.019157088122604
main_mean4,bciciv2a,eegnet,madry,Mean4,full_test,45,23.70689655172414
main_mean4,bciciv2a,eegnet,madry,Mean4,full_test,46,23.61111111111111
main_mean4,bciciv2a,eegnet,trades,Mean4,full_test,42,3.9272030651340994
main_mean4,bciciv2a,eegnet,trades,Mean4,full_test,43,2.8256704980842913
main_mean4,bciciv2a,eegnet,trades,Mean4,full_test,44,3.0172413793103448
main_mean4,bciciv2a,eegnet,trades,Mean4,full_test,45,3.065134099616858
main_mean4,bciciv2a,eegnet,trades,Mean4,full_test,46,2.7298850574712645
main_mean4,bciciv2a,eegnet,fbf,Mean4,full_test,42,4.789272030651341
main_mean4,bciciv2a,eegnet,fbf,Mean4,full_test,43,6.178160919540229
main_mean4,bciciv2a,eegnet,fbf,Mean4,full_test,44,4.789272030651341
main_mean4,bciciv2a,eegnet,fbf,Mean4,full_test,45,5.747126436781609
main_mean4,bciciv2a,eegnet,fbf,Mean4,full_test,46,5.747126436781609
main_mean4,bciciv2a,eegnet,ea_forward,Mean4,full_test,42,6.369731800766283
main_mean4,bciciv2a,eegnet,ea_forward,Mean4,full_test,43,7.231800766283525
main_mean4,bciciv2a,eegnet,ea_forward,Mean4,full_test,44,4.21455938697318
main_mean4,bciciv2a,eegnet,ea_forward,Mean4,full_test,45,3.8314176245210727
main_mean4,bciciv2a,eegnet,ea_forward,Mean4,full_test,46,5.076628352490421
main_mean4,bciciv2a,deepconvnet,madry,Mean4,full_test,42,11.542145593869732
main_mean4,bciciv2a,deepconvnet,madry,Mean4,full_test,43,13.745210727969347
main_mean4,bciciv2a,deepconvnet,madry,Mean4,full_test,44,12.547892720306514
main_mean4,bciciv2a,deepconvnet,madry,Mean4,full_test,45,14.511494252873563
main_mean4,bciciv2a,deepconvnet,madry,Mean4,full_test,46,10.727969348659004
main_mean4,bciciv2a,deepconvnet,trades,Mean4,full_test,42,3.1609195402298855
main_mean4,bciciv2a,deepconvnet,trades,Mean4,full_test,43,4.645593869731801
main_mean4,bciciv2a,deepconvnet,trades,Mean4,full_test,44,4.022988505747127
main_mean4,bciciv2a,deepconvnet,trades,Mean4,full_test,45,3.0172413793103448
main_mean4,bciciv2a,deepconvnet,trades,Mean4,full_test,46,5.411877394636015
main_mean4,bciciv2a,deepconvnet,fbf,Mean4,full_test,42,6.609195402298851
main_mean4,bciciv2a,deepconvnet,fbf,Mean4,full_test,43,8.381226053639846
main_mean4,bciciv2a,deepconvnet,fbf,Mean4,full_test,44,7.136015325670499
main_mean4,bciciv2a,deepconvnet,fbf,Mean4,full_test,45,7.040229885057471
main_mean4,bciciv2a,deepconvnet,fbf,Mean4,full_test,46,10.584291187739463
main_mean4,bciciv2a,deepconvnet,ea_forward,Mean4,full_test,42,1.388888888888889
main_mean4,bciciv2a,deepconvnet,ea_forward,Mean4,full_test,43,1.4846743295019158
main_mean4,bciciv2a,deepconvnet,ea_forward,Mean4,full_test,44,0.9578544061302682
main_mean4,bciciv2a,deepconvnet,ea_forward,Mean4,full_test,45,3.6398467432950192
main_mean4,bciciv2a,deepconvnet,ea_forward,Mean4,full_test,46,1.3888888888888888
main_mean4,bciciv2a,tsception,madry,Mean4,full_test,42,26.580459770114945
main_mean4,bciciv2a,tsception,madry,Mean4,full_test,43,23.563218390804597
main_mean4,bciciv2a,tsception,madry,Mean4,full_test,44,24.61685823754789
main_mean4,bciciv2a,tsception,madry,Mean4,full_test,45,22.365900383141764
main_mean4,bciciv2a,tsception,madry,Mean4,full_test,46,18.342911877394634
main_mean4,bciciv2a,tsception,trades,Mean4,full_test,42,0.38314176245210724
main_mean4,bciciv2a,tsception,trades,Mean4,full_test,43,0.9099616858237548
main_mean4,bciciv2a,tsception,trades,Mean4,full_test,44,0.814176245210728
main_mean4,bciciv2a,tsception,trades,Mean4,full_test,45,0.19157088122605362
main_mean4,bciciv2a,tsception,trades,Mean4,full_test,46,0.38314176245210724
main_mean4,bciciv2a,tsception,fbf,Mean4,full_test,42,5.268199233716475
main_mean4,bciciv2a,tsception,fbf,Mean4,full_test,43,3.8793103448275854
main_mean4,bciciv2a,tsception,fbf,Mean4,full_test,44,2.9693486590038316
main_mean4,bciciv2a,tsception,fbf,Mean4,full_test,45,1.9636015325670497
main_mean4,bciciv2a,tsception,fbf,Mean4,full_test,46,5.124521072796935
main_mean4,bciciv2a,tsception,ea_forward,Mean4,full_test,42,26.340996168582375
main_mean4,bciciv2a,tsception,ea_forward,Mean4,full_test,43,23.946360153256705
main_mean4,bciciv2a,tsception,ea_forward,Mean4,full_test,44,21.839080459770116
main_mean4,bciciv2a,tsception,ea_forward,Mean4,full_test,45,23.563218390804597
main_mean4,bciciv2a,tsception,ea_forward,Mean4,full_test,46,23.563218390804597
main_mean4,bciciv2a,atcnet,madry,Mean4,full_test,42,19.731800766283524
main_mean4,bciciv2a,atcnet,madry,Mean4,full_test,43,18.917624521072796
main_mean4,bciciv2a,atcnet,madry,Mean4,full_test,44,18.86973180076628
main_mean4,bciciv2a,atcnet,madry,Mean4,full_test,45,17.576628352490424
main_mean4,bciciv2a,atcnet,madry,Mean4,full_test,46,18.486590038314176
main_mean4,bciciv2a,atcnet,trades,Mean4,full_test,42,1.532567049808429
main_mean4,bciciv2a,atcnet,trades,Mean4,full_test,43,0.9578544061302682
main_mean4,bciciv2a,atcnet,trades,Mean4,full_test,44,1.4846743295019158
main_mean4,bciciv2a,atcnet,trades,Mean4,full_test,45,1.293103448275862
main_mean4,bciciv2a,atcnet,trades,Mean4,full_test,46,1.2452107279693487
main_mean4,bciciv2a,atcnet,fbf,Mean4,full_test,42,5.411877394636015
main_mean4,bciciv2a,atcnet,fbf,Mean4,full_test,43,7.710727969348659
main_mean4,bciciv2a,atcnet,fbf,Mean4,full_test,44,5.028735632183908
main_mean4,bciciv2a,atcnet,fbf,Mean4,full_test,45,7.998084291187739
main_mean4,bciciv2a,atcnet,fbf,Mean4,full_test,46,8.14176245210728
main_mean4,bciciv2a,atcnet,ea_forward,Mean4,full_test,42,6.17816091954023
main_mean4,bciciv2a,atcnet,ea_forward,Mean4,full_test,43,10.632183908045977
main_mean4,bciciv2a,atcnet,ea_forward,Mean4,full_test,44,12.404214559386974
main_mean4,bciciv2a,atcnet,ea_forward,Mean4,full_test,45,15.948275862068966
main_mean4,bciciv2a,atcnet,ea_forward,Mean4,full_test,46,3.9750957854406135
main_mean4,bciciv2a,conformer,madry,Mean4,full_test,42,18.63026819923372
main_mean4,bciciv2a,conformer,madry,Mean4,full_test,43,16.379310344827587
main_mean4,bciciv2a,conformer,madry,Mean4,full_test,44,19.492337164750957
main_mean4,bciciv2a,conformer,madry,Mean4,full_test,45,19.157088122605366
main_mean4,bciciv2a,conformer,madry,Mean4,full_test,46,17.720306513409962
main_mean4,bciciv2a,conformer,trades,Mean4,full_test,42,4.789272030651341
main_mean4,bciciv2a,conformer,trades,Mean4,full_test,43,5.986590038314176
main_mean4,bciciv2a,conformer,trades,Mean4,full_test,44,5.411877394636015
main_mean4,bciciv2a,conformer,trades,Mean4,full_test,45,5.363984674329501
main_mean4,bciciv2a,conformer,trades,Mean4,full_test,46,4.454022988505748
main_mean4,bciciv2a,conformer,fbf,Mean4,full_test,42,9.961685823754788
main_mean4,bciciv2a,conformer,fbf,Mean4,full_test,43,9.291187739463602
main_mean4,bciciv2a,conformer,fbf,Mean4,full_test,44,13.745210727969347
main_mean4,bciciv2a,conformer,fbf,Mean4,full_test,45,9.434865900383143
main_mean4,bciciv2a,conformer,fbf,Mean4,full_test,46,10.488505747126437
main_mean4,bciciv2a,conformer,ea_forward,Mean4,full_test,42,12.5
main_mean4,bciciv2a,conformer,ea_forward,Mean4,full_test,43,7.183908045977011
main_mean4,bciciv2a,conformer,ea_forward,Mean4,full_test,44,19.82758620689655
main_mean4,bciciv2a,conformer,ea_forward,Mean4,full_test,45,15.373563218390803
main_mean4,bciciv2a,conformer,ea_forward,Mean4,full_test,46,6.082375478927203
main_mean4,bciciv2a,tcnet,madry,Mean4,full_test,42,6.8486590038314175
main_mean4,bciciv2a,tcnet,madry,Mean4,full_test,43,22.940613026819925
main_mean4,bciciv2a,tcnet,madry,Mean4,full_test,44,4.980842911877394
main_mean4,bciciv2a,tcnet,madry,Mean4,full_test,45,6.321839080459771
main_mean4,bciciv2a,tcnet,madry,Mean4,full_test,46,19.97126436781609
main_mean4,bciciv2a,tcnet,trades,Mean4,full_test,42,4.501915708812261
main_mean4,bciciv2a,tcnet,trades,Mean4,full_test,43,4.262452107279693
main_mean4,bciciv2a,tcnet,trades,Mean4,full_test,44,4.789272030651341
main_mean4,bciciv2a,tcnet,trades,Mean4,full_test,45,4.166666666666666
main_mean4,bciciv2a,tcnet,trades,Mean4,full_test,46,4.693486590038314
main_mean4,bciciv2a,tcnet,fbf,Mean4,full_test,42,11.781609195402298
main_mean4,bciciv2a,tcnet,fbf,Mean4,full_test,43,9.865900383141762
main_mean4,bciciv2a,tcnet,fbf,Mean4,full_test,44,11.685823754789272
main_mean4,bciciv2a,tcnet,fbf,Mean4,full_test,45,10.967432950191572
main_mean4,bciciv2a,tcnet,fbf,Mean4,full_test,46,12.164750957854405
main_mean4,bciciv2a,tcnet,ea_forward,Mean4,full_test,42,4.454022988505748
main_mean4,bciciv2a,tcnet,ea_forward,Mean4,full_test,43,10.632183908045977
main_mean4,bciciv2a,tcnet,ea_forward,Mean4,full_test,44,3.9272030651340994
main_mean4,bciciv2a,tcnet,ea_forward,Mean4,full_test,45,4.118773946360153
main_mean4,bciciv2a,tcnet,ea_forward,Mean4,full_test,46,9.051724137931034
main_linf3,thubenchmark,eegnet,madry,MeanLinf3,full_test,42,77.56970453599668
main_linf3,thubenchmark,eegnet,madry,MeanLinf3,full_test,43,79.8015873015873
main_linf3,thubenchmark,eegnet,madry,MeanLinf3,full_test,44,78.33333333333333
main_linf3,thubenchmark,eegnet,madry,MeanLinf3,full_test,45,78.61111111111111
main_linf3,thubenchmark,eegnet,madry,MeanLinf3,full_test,46,78.92857142857143
main_linf3,thubenchmark,eegnet,trades,MeanLinf3,full_test,42,68.24802330420307
main_linf3,thubenchmark,eegnet,trades,MeanLinf3,full_test,43,67.26190476190476
main_linf3,thubenchmark,eegnet,trades,MeanLinf3,full_test,44,66.86507936507937
main_linf3,thubenchmark,eegnet,trades,MeanLinf3,full_test,45,68.25396825396825
main_linf3,thubenchmark,eegnet,trades,MeanLinf3,full_test,46,67.81746031746032
main_linf3,thubenchmark,eegnet,fbf,MeanLinf3,full_test,42,57.053682896379534
main_linf3,thubenchmark,eegnet,fbf,MeanLinf3,full_test,43,57.81746031746031
main_linf3,thubenchmark,eegnet,fbf,MeanLinf3,full_test,44,54.801587301587304
main_linf3,thubenchmark,eegnet,fbf,MeanLinf3,full_test,45,58.92857142857143
main_linf3,thubenchmark,eegnet,fbf,MeanLinf3,full_test,46,58.96825396825397
main_linf3,thubenchmark,eegnet,ea_forward,MeanLinf3,full_test,42,36.995422388680815
main_linf3,thubenchmark,eegnet,ea_forward,MeanLinf3,full_test,43,37.53968253968254
main_linf3,thubenchmark,eegnet,ea_forward,MeanLinf3,full_test,44,36.547619047619044
main_linf3,thubenchmark,eegnet,ea_forward,MeanLinf3,full_test,45,38.88888888888889
main_linf3,thubenchmark,eegnet,ea_forward,MeanLinf3,full_test,46,36.904761904761905
main_linf3,thubenchmark,eegnet,RPCF+TNP-r25,MeanLinf3,subset_n512,42,83.3984375
main_linf3,thubenchmark,eegnet,RPCF+TNP-r25,MeanLinf3,subset_n512,43,83.07291666666666
main_linf3,thubenchmark,eegnet,RPCF+TNP-r25,MeanLinf3,subset_n512,44,81.18489583333334
main_linf3,thubenchmark,eegnet,RPCF+TNP-r25,MeanLinf3,subset_n512,45,80.59895833333334
main_linf3,thubenchmark,eegnet,RPCF+TNP-r25,MeanLinf3,subset_n512,46,82.55208333333334
main_linf3,thubenchmark,eegnet,RPCF+TNP-r30,MeanLinf3,subset_n512,42,82.8125
main_linf3,thubenchmark,eegnet,RPCF+TNP-r30,MeanLinf3,subset_n512,43,83.0078125
main_linf3,thubenchmark,eegnet,RPCF+TNP-r30,MeanLinf3,subset_n512,44,80.92447916666666
main_linf3,thubenchmark,eegnet,RPCF+TNP-r30,MeanLinf3,subset_n512,45,79.81770833333334
main_linf3,thubenchmark,eegnet,RPCF+TNP-r30,MeanLinf3,subset_n512,46,82.55208333333334
main_linf3,thubenchmark,deepconvnet,madry,MeanLinf3,full_test,42,76.52933832709114
main_linf3,thubenchmark,deepconvnet,madry,MeanLinf3,full_test,43,77.42063492063491
main_linf3,thubenchmark,deepconvnet,madry,MeanLinf3,full_test,44,74.84126984126985
main_linf3,thubenchmark,deepconvnet,madry,MeanLinf3,full_test,45,76.07142857142857
main_linf3,thubenchmark,deepconvnet,madry,MeanLinf3,full_test,46,79.28571428571428
main_linf3,thubenchmark,deepconvnet,trades,MeanLinf3,full_test,42,71.82688306283812
main_linf3,thubenchmark,deepconvnet,trades,MeanLinf3,full_test,43,63.13492063492063
main_linf3,thubenchmark,deepconvnet,trades,MeanLinf3,full_test,44,67.30158730158729
main_linf3,thubenchmark,deepconvnet,trades,MeanLinf3,full_test,45,68.33333333333333
main_linf3,thubenchmark,deepconvnet,trades,MeanLinf3,full_test,46,67.57936507936509
main_linf3,thubenchmark,deepconvnet,fbf,MeanLinf3,full_test,42,54.76487723678735
main_linf3,thubenchmark,deepconvnet,fbf,MeanLinf3,full_test,43,54.007936507936506
main_linf3,thubenchmark,deepconvnet,fbf,MeanLinf3,full_test,44,60.87301587301588
main_linf3,thubenchmark,deepconvnet,fbf,MeanLinf3,full_test,45,58.05555555555556
main_linf3,thubenchmark,deepconvnet,fbf,MeanLinf3,full_test,46,59.404761904761905
main_linf3,thubenchmark,deepconvnet,ea_forward,MeanLinf3,full_test,42,22.51352476071577
main_linf3,thubenchmark,deepconvnet,ea_forward,MeanLinf3,full_test,43,20.753968253968257
main_linf3,thubenchmark,deepconvnet,ea_forward,MeanLinf3,full_test,44,20.1984126984127
main_linf3,thubenchmark,deepconvnet,ea_forward,MeanLinf3,full_test,45,21.904761904761905
main_linf3,thubenchmark,deepconvnet,ea_forward,MeanLinf3,full_test,46,20.912698412698415
main_linf3,thubenchmark,deepconvnet,RPCF+TNP-r25,MeanLinf3,subset_n512,42,79.6875
main_linf3,thubenchmark,deepconvnet,RPCF+TNP-r25,MeanLinf3,subset_n512,43,80.01302083333334
main_linf3,thubenchmark,deepconvnet,RPCF+TNP-r25,MeanLinf3,subset_n512,44,80.46875
main_linf3,thubenchmark,deepconvnet,RPCF+TNP-r25,MeanLinf3,subset_n512,45,77.5390625
main_linf3,thubenchmark,deepconvnet,RPCF+TNP-r25,MeanLinf3,subset_n512,46,80.53385416666666
main_linf3,thubenchmark,deepconvnet,RPCF+TNP-r30,MeanLinf3,subset_n512,42,79.62239583333334
main_linf3,thubenchmark,deepconvnet,RPCF+TNP-r30,MeanLinf3,subset_n512,43,79.81770833333334
main_linf3,thubenchmark,deepconvnet,RPCF+TNP-r30,MeanLinf3,subset_n512,44,80.078125
main_linf3,thubenchmark,deepconvnet,RPCF+TNP-r30,MeanLinf3,subset_n512,45,77.5390625
main_linf3,thubenchmark,deepconvnet,RPCF+TNP-r30,MeanLinf3,subset_n512,46,80.20833333333334
main_linf3,thubenchmark,tsception,madry,MeanLinf3,full_test,42,43.570536828963796
main_linf3,thubenchmark,tsception,madry,MeanLinf3,full_test,43,40.595238095238095
main_linf3,thubenchmark,tsception,madry,MeanLinf3,full_test,44,40.03968253968254
main_linf3,thubenchmark,tsception,madry,MeanLinf3,full_test,45,46.388888888888886
main_linf3,thubenchmark,tsception,madry,MeanLinf3,full_test,46,39.08730158730159
main_linf3,thubenchmark,tsception,trades,MeanLinf3,full_test,42,9.654598418643362
main_linf3,thubenchmark,tsception,trades,MeanLinf3,full_test,43,12.222222222222221
main_linf3,thubenchmark,tsception,trades,MeanLinf3,full_test,44,10.912698412698413
main_linf3,thubenchmark,tsception,trades,MeanLinf3,full_test,45,13.412698412698413
main_linf3,thubenchmark,tsception,trades,MeanLinf3,full_test,46,13.531746031746032
main_linf3,thubenchmark,tsception,fbf,MeanLinf3,full_test,42,4.535996670828131
main_linf3,thubenchmark,tsception,fbf,MeanLinf3,full_test,43,8.69047619047619
main_linf3,thubenchmark,tsception,fbf,MeanLinf3,full_test,44,9.761904761904763
main_linf3,thubenchmark,tsception,fbf,MeanLinf3,full_test,45,7.579365079365079
main_linf3,thubenchmark,tsception,fbf,MeanLinf3,full_test,46,7.420634920634921
main_linf3,thubenchmark,tsception,ea_forward,MeanLinf3,full_test,42,1.6229712858926344
main_linf3,thubenchmark,tsception,ea_forward,MeanLinf3,full_test,43,1.5476190476190477
main_linf3,thubenchmark,tsception,ea_forward,MeanLinf3,full_test,44,2.142857142857143
main_linf3,thubenchmark,tsception,ea_forward,MeanLinf3,full_test,45,1.7063492063492063
main_linf3,thubenchmark,tsception,ea_forward,MeanLinf3,full_test,46,1.7857142857142856
main_linf3,thubenchmark,tsception,RPCF+TNP-r25,MeanLinf3,subset_n512,42,49.93489583333333
main_linf3,thubenchmark,tsception,RPCF+TNP-r25,MeanLinf3,subset_n512,43,48.76302083333333
main_linf3,thubenchmark,tsception,RPCF+TNP-r25,MeanLinf3,subset_n512,44,46.74479166666667
main_linf3,thubenchmark,tsception,RPCF+TNP-r25,MeanLinf3,subset_n512,45,48.6328125
main_linf3,thubenchmark,tsception,RPCF+TNP-r25,MeanLinf3,subset_n512,46,50.1953125
main_linf3,thubenchmark,tsception,RPCF+TNP-r30,MeanLinf3,subset_n512,42,48.2421875
main_linf3,thubenchmark,tsception,RPCF+TNP-r30,MeanLinf3,subset_n512,43,47.13541666666667
main_linf3,thubenchmark,tsception,RPCF+TNP-r30,MeanLinf3,subset_n512,44,45.8984375
main_linf3,thubenchmark,tsception,RPCF+TNP-r30,MeanLinf3,subset_n512,45,46.61458333333333
main_linf3,thubenchmark,tsception,RPCF+TNP-r30,MeanLinf3,subset_n512,46,47.72135416666667
main_linf3,thubenchmark,atcnet,madry,MeanLinf3,full_test,42,88.34789846025801
main_linf3,thubenchmark,atcnet,madry,MeanLinf3,full_test,43,85.35714285714285
main_linf3,thubenchmark,atcnet,madry,MeanLinf3,full_test,44,84.64285714285714
main_linf3,thubenchmark,atcnet,madry,MeanLinf3,full_test,45,85.47619047619047
main_linf3,thubenchmark,atcnet,madry,MeanLinf3,full_test,46,86.98412698412699
main_linf3,thubenchmark,atcnet,trades,MeanLinf3,full_test,42,82.18893050353725
main_linf3,thubenchmark,atcnet,trades,MeanLinf3,full_test,43,78.76984126984127
main_linf3,thubenchmark,atcnet,trades,MeanLinf3,full_test,44,81.66666666666667
main_linf3,thubenchmark,atcnet,trades,MeanLinf3,full_test,45,77.89682539682539
main_linf3,thubenchmark,atcnet,trades,MeanLinf3,full_test,46,77.34126984126985
main_linf3,thubenchmark,atcnet,fbf,MeanLinf3,full_test,42,73.40823970037454
main_linf3,thubenchmark,atcnet,fbf,MeanLinf3,full_test,43,69.72222222222221
main_linf3,thubenchmark,atcnet,fbf,MeanLinf3,full_test,44,70.51587301587301
main_linf3,thubenchmark,atcnet,fbf,MeanLinf3,full_test,45,71.30952380952381
main_linf3,thubenchmark,atcnet,fbf,MeanLinf3,full_test,46,71.58730158730158
main_linf3,thubenchmark,atcnet,ea_forward,MeanLinf3,full_test,42,40.28297960882231
main_linf3,thubenchmark,atcnet,ea_forward,MeanLinf3,full_test,43,39.76190476190476
main_linf3,thubenchmark,atcnet,ea_forward,MeanLinf3,full_test,44,40.87301587301587
main_linf3,thubenchmark,atcnet,ea_forward,MeanLinf3,full_test,45,0.35714285714285715
main_linf3,thubenchmark,atcnet,ea_forward,MeanLinf3,full_test,46,41.42857142857142
main_linf3,thubenchmark,atcnet,RPCF+TNP-r25,MeanLinf3,subset_n512,42,87.04427083333334
main_linf3,thubenchmark,atcnet,RPCF+TNP-r25,MeanLinf3,subset_n512,43,85.48177083333334
main_linf3,thubenchmark,atcnet,RPCF+TNP-r25,MeanLinf3,subset_n512,44,85.02604166666666
main_linf3,thubenchmark,atcnet,RPCF+TNP-r25,MeanLinf3,subset_n512,45,83.7890625
main_linf3,thubenchmark,atcnet,RPCF+TNP-r25,MeanLinf3,subset_n512,46,85.61197916666666
main_linf3,thubenchmark,atcnet,RPCF+TNP-r30,MeanLinf3,subset_n512,42,87.56510416666666
main_linf3,thubenchmark,atcnet,RPCF+TNP-r30,MeanLinf3,subset_n512,43,86.26302083333334
main_linf3,thubenchmark,atcnet,RPCF+TNP-r30,MeanLinf3,subset_n512,44,85.22135416666666
